doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC073,BN+913-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,1,,Kontrak Karya adalah perjanjian antara Pemerintah dan perusahaan yang melakukan usaha pertambangan.,
DOC073,BN+913-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,2,,Perjanjian Karya Pengusahaan Pertambangan Batubara adalah perjanjian yang ditetapkan oleh Pemerintah dengan perusahaan yang melakukan usaha pertambangan batubara.,
DOC073,BN+913-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,3,,Bea Masuk adalah pungutan yang dikenakan atas barang impor.,
DOC073,BN+913-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,4,,Pajak Pertambahan Nilai adalah pajak yang dikenakan atas penyerahan barang dan/atau jasa.,
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 2,,1,"Barang impor yang mendapatkan pembebasan atau keringanan bea masuk dan/atau pajak pertambahan nilai dalam rangka Kontrak Karya atau Perjanjian Karya Pengusahaan Pertambangan Batubara, dapat dilakukan pemindahtanganan.",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 2,,2,"Pemindahtanganan sebagaimana dimaksud pada ayat (1) dilakukan setelah 2 (dua) tahun terhitung sejak tanggal pemberitahuan pabean impor. Ketentuan mengenai jangka waktu pemindahtanganan sebagaimana dimaksud dalam Pasal 2 ayat (2), tidak berlaku dalam hal: a. terjadi keadaan kahar (force majeure) yang dibuktikan dengan surat keterangan dari instansi yang berwenang; b. ekspor kembali; c. kontraktor diputuskan pailit oleh Pengadilan Niaga; atau d. dipindahtangankan kepada pihak lain yang mendapatkan fasilitas pembebasan atau keringanan bea masuk dan/atau pembebasan Pajak Pertambahan Nilai. Bagian Kedua Permohonan Izin Pemindahtanganan",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 4,,1,"Pemindahtanganan sebagaimana dimaksud dalam Pasal 2 ayat (1), dilakukan setelah mendapatkan izin dari Kepala Kantor Pabean tempat barang yang akan dipindahtangankan.",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 4,,2,"Untuk mendapatkan izin pemindahtanganan, kontraktor mengajukan permohonan kepada Kepala Kantor Pabean tempat barang yang akan dipindahtangankan dengan menyebutkan alasan pemindahtanganan.",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 5,,1,"Permohonan sebagaimana dimaksud pada Pasal 4 ayat (2) dilampiri dengan dokumen berupa: a. surat rekomendasi dari Direktorat Jenderal Mineral dan Batubara, Kementerian Energi dan Sumber Daya Mineral; b. surat rekomendasi dari Badan Koordinasi Penanaman Modal, dalam hal pemindahtanganan dilakukan setelah 2 (dua) tahun sampai dengan 5 (lima) tahun terhitung sejak tanggal pemberitahuan pabean impor; c. keputusan Menteri Keuangan mengenai pemberian pembebasan atau keringanan bea masuk dan/atau pembebasan Pajak Pertambahan Nilai atas barang yang akan dipindahtangankan beserta lampiran keputusan Menteri Keuangan dimaksud; d. pemberitahuan pabean impor yang telah mendapatkan nomor pendaftaran; e. daftar barang yang akan dipindahtangankan; f. surat keterangan dari instansi yang berwenang dan dilampiri dengan bukti yang mendukung keadaan kahar (force majeure), dalam hal pemindahtanganan dilakukan karena keadaan kahar (force majeure); g. putusan Pengadilan Niaga yang menyatakan kontraktor pailit, dalam hal kontraktor pailit; h. keputusan Menteri Keuangan mengenai pemberian pembebasan atau keringanan bea masuk dan/atau pembebasan Pajak Pertambahan Nilai dalam rangka KK atau PKP2B atas nama pihak yang menerima pemindahtanganan, dalam hal dipindahtangankan kepada sesama penerima pembebasan atau keringanan bea masuk dan/atau pembebasan Pajak Pertambahan Nilai dalam rangka KK atau PKP2B; i. foto barang yang akan dipindahtangankan; dan j. Izin Usaha Pertambangan Khusus (IUPK), dalam hal kontraktor melakukan perubahan bentuk pengusahaan pertambangannya menjadi Izin Usaha Pertambangan Khusus (IUPK).",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 6,,1,"Daftar barang yang akan dipindahtangankan sebagaimana dimaksud pada Pasal 5 ayat (3) huruf e, paling sedikit memuat elemen data sebagai berikut: a. uraian barang; b. spesifikasi teknis barang; c. jumlah dan satuan barang; d. nomor dan tanggal keputusan Menteri Keuangan mengenai pemberian pembebasan atau keringanan bea masuk dan/atau pembebasan Pajak Pertambahan Nilai atas barang yang akan dipindahtangankan dan nomor urut barang yang tercantum dalam lampiran keputusan Menteri Keuangan dimaksud; e. kantor pabean tempat pemasukan barang; f. nomor dan tanggal pendaftaran pemberitahuan pabean impor; dan g. tanda tangan pimpinan kontraktor.",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 6,,2,Permohonan sebagaimana dimaksud pada ayat (1) disampaikan secara elektronik melalui SINSW atau Portal Direktorat Jenderal Bea dan Cukai.,
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 6,,3,"Dalam hal SINSW atau Portal Direktorat Jenderal Bea dan Cukai sebagaimana dimaksud pada ayat (2) belum dapat dioperasikan atau mengalami gangguan operasional, permohonan disampaikan secara manual dalam bentuk salinan cetak (hardcopy) atau salinan digital (softcopy).",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 7,,1,"Kepala Kantor Pabean atau Pejabat Bea dan Cukai yang ditunjuk di Kantor Pabean tempat barang yang akan dipindahtangankan, melakukan penelitian terhadap pemenuhan persyaratan untuk mendapatkan izin pemindahtanganan dalam permohonan sebagaimana dimaksud dalam Pasal 6 ayat (2).",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 7,,2,"Dalam hal hasil penelitian sebagaimana dimaksud pada ayat (1) dinyatakan tidak lengkap, Kepala Kantor Pabean tempat barang yang akan dipindahtangankan menerbitkan surat pengembalian dokumen dengan menyebutkan alasan pengembalian.",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 7,,3,"Dalam hal hasil penelitian sebagaimana dimaksud pada ayat (1) dinyatakan sesuai, ditindaklanjuti sebagai berikut: a. Kepala Kantor Pabean tempat barang yang akan dipindahtangankan, atas nama Menteri menerbitkan Keputusan Menteri Keuangan mengenai pemberian izin pemindahtanganan barang impor yang mendapatkan pembebasan atau keringanan bea masuk dan/atau pembebasan Pajak Pertambahan Nilai dalam rangka KK atau PKP2B dengan tanpa kewajiban membayar bea masuk dan Pajak Pertambahan Nilai yang terutang, dalam hal pemindahtanganan tanpa disertai dengan kewajiban membayar bea masuk dan/atau Pajak Pertambahan Nilai; atau b. Kepala Kantor Pabean tempat barang yang akan dipindahtangankan, atas nama Menteri menerbitkan Keputusan Menteri Keuangan mengenai pemberian izin pemindahtanganan barang impor yang mendapatkan pembebasan atau keringanan bea masuk dan/atau pembebasan Pajak Pertambahan Nilai dalam rangka KK atau PKP2B disertai dengan kewajiban membayar bea masuk dan/atau Pajak Pertambahan Nilai yang terutang, dalam hal pemindahtanganan disertai dengan kewajiban membayar bea masuk dan/atau Pajak Pertambahan Nilai.",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 7,,4,"Dalam hal hasil penelitian sebagaimana dimaksud pada ayat (1) dinyatakan tidak sesuai, Kepala Kantor Pabean tempat barang yang akan dipindahtangankan membuat surat penolakan permohonan izin pemindahtanganan dengan menyebutkan alasan penolakan.",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 7,,5,Kepala Kantor Pabean tempat barang yang akan dipindahtangankan memberikan persetujuan atau penolakan sebagaimana dimaksud pada ayat (3) atau ayat (4) paling lama 5 (lima) jam kerja terhitung sejak permohonan izin pemindahtanganan diterima secara lengkap dan sesuai.,
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 7,,6,"Dalam hal SINSW atau Portal Direktorat Jenderal Bea dan Cukai belum dapat dioperasikan atau mengalami gangguan operasional, persetujuan atau penolakan sebagaimana dimaksud pada ayat (3) atau ayat (4) diberikan paling lama 3 (tiga) hari kerja terhitung sejak permohonan izin pemindahtanganan diterima secara lengkap dan sesuai.",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 8,,1,"Salinan Keputusan Menteri Keuangan sebagaimana dimaksud pada Pasal 7 ayat (3), disampaikan kepada direktur pada Direktorat Jenderal Bea dan Cukai yang tugas dan fungsinya di bidang pemberian fasilitas kepabeanan.",
DOC073,BN+913-2019.txt,BAB II PEMBEBASAN ATAU KERINGANAN BEA MASUK DAN/ATAU PAJAK PERTAMBAHAN NILAI,,Pasal 8,,2,"Dalam hal Kantor Pabean tempat barang yang akan dipindahtangankan bukan merupakan Kantor Pabean tempat pemasukan barang, salinan Keputusan Menteri Keuangan sebagaimana dimaksud pada ayat (1) juga disampaikan kepada Kepala Kantor Pabean tempat pemasukan barang.",
