doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC061,BN+1290-2019.txt,,,Pasal 30,1,,"Kain yang mengandung 85% atau lebih menurut beratnya sutra atau sisa sutra, selain sutra noil.",
DOC061,BN+1290-2019.txt,,,Pasal 30,2,,Kain lainnya yang mengandung wol atau bulu hewan halus 85% atau lebih menurut beratnya.,
DOC061,BN+1290-2019.txt,,,Pasal 30,3,,"Kain tenunan dari kapas, mengandung kapas 85% atau lebih menurut beratnya, beratnya tidak lebih 200 g/m².",
DOC061,BN+1290-2019.txt,,,Pasal 30,4,,Barang keperluan pemerintah dan lembaga Negara lainnya.,
DOC061,BN+1290-2019.txt,,,Pasal 30,5,,Barang keperluan penelitian dan pengembangan teknologi.,
DOC061,BN+1290-2019.txt,,,Pasal 30,6,,Barang bantuan teknik dan bantuan proyek berdasarkan Peraturan Pemerintah Nomor 19 Tahun 1955 tentang Peraturan Pembebasan Dari Bea Masuk Dan Bea Keluar Golongan Pejabat dan Ahli Bangsa Asing Tertentu.,
DOC061,BN+1290-2019.txt,,,Pasal 30,7,,Barang perwakilan negara asing beserta para pejabatnya yang bertugas di Indonesia.,
DOC061,BN+1290-2019.txt,,,Pasal 30,8,,Barang untuk keperluan badan internasional beserta pejabatnya yang bertugas di Indonesia.,
DOC061,BN+1290-2019.txt,,,Pasal 30,9,,Barang pindahan.,
DOC061,BN+1290-2019.txt,,,Pasal 30,10,,Barang contoh yang tidak untuk diperdagangkan.,
DOC061,BN+1290-2019.txt,,,Pasal 30,11,,Barang untuk keperluan pameran dan tidak lebih dari 100 (seratus) meter.,
DOC061,BN+1290-2019.txt,,,Pasal 30,12,,"Barang keperluan pemberian hadiah untuk tujuan ibadah umum, amal, sosial, kebudayaan dan/atau untuk kepentingan bencana alam.",
DOC061,BN+1290-2019.txt,,,Pasal 30,13,,"Barang pribadi penumpang, awak sarana pengangkut, atau pelintas batas.",
DOC061,BN+1290-2019.txt,,,Pasal 30,14,,"Barang yang telah diekspor untuk keperluan perbaikan, pengerjaan, dan pengujian yang dimasukkan kembali ke Indonesia.",
DOC061,BN+1290-2019.txt,,,Pasal 30,15,,Barang ekspor yang ditolak oleh pembeli luar negeri kemudian diimpor kembali dalam kuantitas yang sama dengan kuantitas pada saat diekspor.,
DOC061,BN+1290-2019.txt,,,Pasal 30,16,,"Barang kiriman yang bernilai paling tinggi sebesar FOB US$ 1,500.00 melalui dan/atau tanpa jasa kurir dengan menggunakan pesawat udara.",
DOC061,BN+1290-2019.txt,,,Pasal 30,17,,Barang yang diimpor oleh Importir Jalur Prioritas (IJP) pemilik API-P.,
DOC061,BN+1290-2019.txt,,,Pasal 30,18,,Barang yang diimpor oleh Importir TPT yang mendapat fasilitas Kemudahan Impor Tujuan Ekspor (KITE). Dengan Rahmat Tuhan Yang Maha Esa,
DOC061,BN+1290-2019.txt,,,Pasal 30,1,,"Bahwa untuk melaksanakan ketentuan dalam peraturan perundang-undangan yang berlaku, perlu menetapkan peraturan mengenai impor barang.",
DOC061,BN+1290-2019.txt,,,Pasal 30,2,,"Bahwa sehubungan dengan itu, perlu ditetapkan peraturan yang mengatur tarif bea masuk dan ketentuan lainnya. Menetapkan peraturan mengenai tarif bea masuk untuk barang-barang tertentu sebagai berikut: - Kain tenunan dari kapas, mengandung kapas 85% atau lebih menurut beratnya, beratnya lebih dari 200 g/m², tidak dikelantang: - Tenunan polos: Duck dan kanvas; - Lain-lain. - Kain tenunan dari kapas, mengandung kapas kurang dari 85% menurut beratnya, dicampur terutama atau semata-mata dengan serat buatan, beratnya tidak lebih dari 200 g/m²: - Tidak dikelantang: - Tenunan polos; - Kain lainnya. - Kain tenunan dari serat stapel sintetik, mengandung serat stapel sintetik 85% atau lebih menurut beratnya: - Tidak dikelantang atau dikelantang; - Lain-lain. - Kain tenunan dari serat stapel sintetik, mengandung serat stapel sintetik kurang dari 85% menurut beratnya, dicampur terutama atau semata-mata dengan kapas: - Tidak dikelantang atau dikelantang; - Lain-lain. Demikianlah peraturan ini ditetapkan untuk dilaksanakan dengan sebaik-baiknya. Nama Pejabat: [Nama Pejabat] Berita Negara Republik Indonesia Tahun 2019 Nomor 1290. Dengan Rahmat Tuhan Yang Maha Esa",
DOC061,BN+1290-2019.txt,,,Pasal 30,1,,"Bahwa untuk melaksanakan ketentuan Pasal 5 ayat (2) Peraturan Menteri Perdagangan Nomor 85/M-DAG/PER/10/2015 tentang Ketentuan Impor Tekstil dan Produk Tekstil, perlu menetapkan Peraturan Menteri Perdagangan tentang Ketentuan Impor Kain Tenunan. f. Peraturan Menteri Perdagangan Nomor 46/M-DAG/PER/8/2014 tentang Ketentuan Umum Verifikasi atau Penelusuran Teknis di Bidang Perdagangan (Berita Negara Republik Indonesia Tahun 2014 Nomor 1104); g. Peraturan Menteri Perdagangan Nomor 85/M-DAG/PER/10/2015 tentang Ketentuan Impor Tekstil dan Produk Tekstil (Berita Negara Republik Indonesia Tahun 2016 Nomor 1551) sebagaimana telah diubah dengan Peraturan Menteri Perdagangan Nomor 64/M-DAG/PER/8/2017 tentang Perubahan atas Peraturan Menteri Perdagangan Nomor 85/M-DAG/PER/10/2015 tentang Ketentuan Impor Tekstil dan Produk Tekstil (Berita Negara Republik Indonesia Tahun 2017 Nomor 1206); h. Peraturan Menteri Perdagangan Nomor 08/M-DAG/PER/2/2016 tentang Organisasi dan Tata Kerja Kementerian Perdagangan (Berita Negara Republik Indonesia Tahun 2016 Nomor 202). Menetapkan: Peraturan Menteri Perdagangan tentang Ketentuan Impor Kain Tenunan.",
DOC061,BN+1290-2019.txt,,,Pasal 1,,1,Kain tenunan yang dimaksud dalam Peraturan ini terdiri dari: - Kain tenunan dari serat stapel poliester; - Kain tenunan dari serat stapel sintetik; - Kain tenunan dari serat stapel artifisial; - Kain tenunan dari serat kapas.,
DOC061,BN+1290-2019.txt,,,Pasal 1,,2,Setiap jenis kain tenunan tersebut dikenakan tarif bea masuk sebagai berikut: - Kain tenunan dari serat stapel poliester (HS Code: 5514.19.00) dikenakan tarif bea masuk sebesar 20%; - Kain tenunan dari serat stapel sintetik (HS Code: 5515.12.00) dikenakan tarif bea masuk sebesar 20%; - Kain tenunan dari serat stapel artifisial (HS Code: 5516.11.00) dikenakan tarif bea masuk sebesar 20%; - Kain tenunan dari serat kapas (HS Code: 5801.10.00) dikenakan tarif bea masuk sebesar 20%. Peraturan ini mulai berlaku pada tanggal ditetapkan. Menteri Perdagangan Republik Indonesia [Pejabat yang berwenang] Berita Negara Republik Indonesia Tahun 2019 Nomor 1290. Dengan Rahmat Tuhan Yang Maha Esa,
DOC061,BN+1290-2019.txt,,,Pasal 2,1,,"Bahwa untuk melaksanakan ketentuan dalam Peraturan Menteri Perdagangan Nomor 85/M-DAG/PER/10/2015 tentang Ketentuan Impor Tekstil dan Produk Tekstil, perlu dilakukan perubahan.",
