doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC069,BN+478-2019.txt,,,,1,,Undang-Undang Nomor 36 Tahun 2009 tentang Kesehatan;,
DOC069,BN+478-2019.txt,,,,2,,Undang-Undang Nomor 12 Tahun 2011 tentang Pembentukan Peraturan Perundang-undangan;,
DOC069,BN+478-2019.txt,,,,3,,Peraturan Pemerintah Nomor 51 Tahun 2009 tentang Pekerjaan Kesehatan;,
DOC069,BN+478-2019.txt,,,,4,,Peraturan Presiden Nomor 80 Tahun 2017 tentang Badan Pengawas Obat dan Makanan;,
DOC069,BN+478-2019.txt,,,,5,,Peraturan Badan Pengawas Obat dan Makanan Nomor 26 Tahun 2017 tentang Organisasi dan Tata Kerja Badan Pengawas Obat dan Makanan. Menetapkan PERATURAN BADAN PENGAWAS OBAT DAN MAKANAN TENTANG PENILAIAN PEMENUHAN PERSYARATAN CARA PEMBUATAN OBAT YANG BAIK TERHADAP FASILITAS PEMBUATAN OBAT IMPOR. Dalam Peraturan Badan ini yang dimaksud dengan:,
DOC069,BN+478-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,1,,"Obat adalah bahan atau paduan bahan termasuk produk biologi, yang digunakan untuk mempengaruhi atau menyelidiki sistem fisiologi atau keadaan patologi dalam rangka penetapan diagnosis, pencegahan, penyembuhan, pemulihan dan peningkatan kesehatan, dan kontrasepsi untuk manusia.",
DOC069,BN+478-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,2,,Obat Impor adalah Obat yang dibuat oleh Produsen dalam bentuk produk jadi atau produk ruahan dalam kemasan primer yang akan diedarkan di Indonesia.,
DOC069,BN+478-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,3,,"Pendaftar adalah industri farmasi dalam negeri yang telah mendapatkan izin industri farmasi sesuai ketentuan peraturan perundang-undangan, yang mengajukan permohonan Registrasi Obat Impor.",
DOC069,BN+478-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,4,,Produsen adalah industri farmasi luar negeri yang melakukan sebagian atau keseluruhan kegiatan pembuatan Obat Impor.,
DOC069,BN+478-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,5,,"Fasilitas Pembuatan adalah fasilitas yang digunakan dalam serangkaian kegiatan untuk menghasilkan suatu Obat Impor, meliputi produksi dan pengawasan mutu, mulai dari pengadaan bahan awal dan bahan pengemas, proses pengolahan, pengemasan sampai Obat jadi untuk didistribusi.",
DOC069,BN+478-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,6,,Registrasi adalah prosedur pendaftaran dan evaluasi Obat untuk mendapatkan persetujuan.,
DOC069,BN+478-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,7,,Industri Farmasi adalah badan usaha yang memiliki izin untuk melakukan kegiatan pembuatan Obat atau bahan Obat sesuai dengan ketentuan peraturan perundang-undangan.,
DOC069,BN+478-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,8,,Dokumen Pra Inspeksi adalah dokumen mutu milik Produsen yang diserahkan oleh Pendaftar dalam rangka Desktop Inspection atau sebelum pelaksanaan inspeksi fasilitas pembuatan Obat Impor.,
DOC069,BN+478-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,9,,Desktop Inspection adalah penilaian terhadap implementasi dan pemenuhan persyaratan CPOB fasilitas pembuatan Obat Impor yang dilakukan melalui evaluasi Dokumen Pra Inspeksi.,
DOC069,BN+478-2019.txt,BAB I KETENTUAN UMUM,,Pasal 1,10,,"Dokumen Induk Industri Farmasi yang selanjutnya disingkat DIIF adalah dokumen yang berisi informasi spesifik tentang kebijakan manajemen mutu dan aktivitas produksi dan/atau pengawasan mutu dari kegiatan pembuatan Obat, bahan Obat, yang dilaksanakan pada lokasi tersebut dan kegiatan terkait pada bangunan di sekitarnya.",
