doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC064,BN+1322-2019.txt,,,,1,,"Bahwa berdasarkan ketentuan Pasal 70 Peraturan Pemerintah Nomor 34 Tahun 2011 tentang Tindakan Antidumping, Tindakan Imbalan, dan Tindakan Pengamanan Perdagangan, terhadap barang impor selain dikenakan bea masuk dapat dikenakan Tindakan Pengamanan berupa pengenaan Bea Masuk Tindakan Pengamanan;",
DOC064,BN+1322-2019.txt,,,,2,,Bahwa sesuai dengan hasil penyelidikan Komite Pengamanan Perdagangan Indonesia terdapat ancaman kerugian serius yang dialami industri dalam negeri akibat dari lonjakan jumlah impor produk aluminium foil;,
DOC064,BN+1322-2019.txt,,,,3,,"Bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, serta untuk melaksanakan ketentuan Pasal 23D ayat (2) Undang-Undang Nomor 17 Tahun 2006 tentang Perubahan atas Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan, perlu menetapkan Peraturan Menteri Keuangan tentang Pengenaan Bea Masuk Tindakan Pengamanan terhadap Impor Produk Aluminium Foil; Menetapkan PERATURAN MENTERI KEUANGAN TENTANG PENGENAAN BEA MASUK TINDAKAN PENGAMANAN TERHADAP IMPOR PRODUK ALUMINIUM FOIL. Terhadap barang impor berupa produk aluminium foil (tidak dicetak atau tidak diberi alas kertas, kertas karton, plastik atau alas semacam itu) dengan ketebalan tidak melebihi 0,2 mm, digulung tetapi tidak dikerjakan lebih lanjut, dengan kandungan aluminium 97,5% atau lebih menurut beratnya, yang termasuk dalam pos tarif ex. 7607.11.00, dikenakan Bea Masuk Tindakan Pengamanan. Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 1 dikenakan selama 2 (dua) tahun dengan ketentuan sebagai berikut: - Tahun Pertama, dengan periode 1 (satu) tahun terhitung sejak tanggal berlakunya Peraturan Menteri ini. - Tahun Kedua, dengan periode 1 (satu) tahun terhitung setelah tanggal berakhirnya Tahun Pertama. Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 1 dikenakan terhadap importasi dari semua negara, kecuali terhadap produk aluminium foil yang diproduksi dari negara-negara yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.",
DOC064,BN+1322-2019.txt,,,Pasal 4,,1,"Pengenaan Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 1 merupakan: a. tambahan bea masuk umum (Most Favoured Nation); atau b. tambahan bea masuk preferensi berdasarkan skema perjanjian perdagangan barang internasional yang berlaku, dalam hal impor dilakukan dari negara yang termasuk dalam skema perjanjian perdagangan barang internasional dimaksud dan memenuhi ketentuan dalam skema perjanjian perdagangan barang internasional.",
DOC064,BN+1322-2019.txt,,,Pasal 4,,2,"Dalam hal ketentuan dalam skema perjanjian perdagangan barang internasional tidak terpenuhi, pengenaan Bea Masuk Tindakan Pengamanan atas importasi dari negara yang termasuk dalam skema perjanjian perdagangan barang internasional sebagaimana dimaksud pada ayat (1) huruf b merupakan tambahan bea masuk umum (Most Favoured Nation). Terhadap impor produk aluminium foil yang berasal dari negara-negara yang dikecualikan dari pengenaan Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 3 dan negara-negara yang memiliki kerja sama perdagangan dengan Indonesia sebagaimana dimaksud dalam Pasal 4 ayat (1) huruf b, importir wajib menyerahkan dokumen Surat Keterangan Asal (Certificate of Origin). Besaran Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 2 berlaku sepenuhnya terhadap barang impor sebagaimana dimaksud dalam Pasal 1 yang dokumen pemberitahuan pabean impornya telah mendapat nomor pendaftaran dari Kantor Pabean tempat pelabuhan pemasukan sejak tanggal berlakunya Peraturan Menteri ini.",
DOC064,BN+1322-2019.txt,,,Pasal 7,,1,Peraturan Menteri ini berlaku selama 2 (dua) tahun terhitung sejak berlakunya Peraturan Menteri ini.,
DOC064,BN+1322-2019.txt,,,Pasal 7,,2,"Peraturan Menteri ini mulai berlaku setelah 14 (empat belas) hari terhitung sejak tanggal diundangkan. Agar setiap orang mengetahuinya, memerintahkan pengundangan Peraturan Menteri ini dengan penempatannya dalam Berita Negara Republik Indonesia. MENTERI KEUANGAN REPUBLIK INDONESIA, ttd SRI MULYANI INDRAWATI Diundangkan di Jakarta pada tanggal 24 Oktober 2019 DIREKTUR JENDERAL PERATURAN PERUNDANG-UNDANGAN KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA REPUBLIK INDONESIA, ttd WIDODO EKATJAHJANA LAMPIRAN PERATURAN MENTERI KEUANGAN REPUBLIK INDONESIA NOMOR 153/PMK.010/2019 TENTANG PENGENAAN BEA MASUK TINDAKAN PENGAMANAN TERHADAP IMPOR PRODUK ALUMINIUM FOIL DAFTAR NEGARA-NEGARA YANG DIKECUALIKAN DARI PENGENAAN BEA MASUK TINDAKAN PENGAMANAN TERHADAP IMPOR PRODUK ALUMINIUM FOIL",
DOC064,BN+1322-2019.txt,,,Pasal 7,1,,Kenya,
DOC064,BN+1322-2019.txt,,,Pasal 7,2,,Russian Federation,
DOC064,BN+1322-2019.txt,,,Pasal 7,3,,Kuwait,
DOC064,BN+1322-2019.txt,,,Pasal 7,4,,Rwanda,
DOC064,BN+1322-2019.txt,,,Pasal 7,5,,Saint Kitts and Nevis,
DOC064,BN+1322-2019.txt,,,Pasal 7,6,,Saint Lucia,
DOC064,BN+1322-2019.txt,,,Pasal 7,7,,Saint Vincent and the Grenadines,
DOC064,BN+1322-2019.txt,,,Pasal 7,8,,Kyrgyz Republic,
DOC064,BN+1322-2019.txt,,,Pasal 7,9,,Lao People's Democratic Republic,
DOC064,BN+1322-2019.txt,,,Pasal 7,10,,Lesotho,
DOC064,BN+1322-2019.txt,,,Pasal 7,11,,Liberia,
DOC064,BN+1322-2019.txt,,,Pasal 7,12,,Liechtenstein,
DOC064,BN+1322-2019.txt,,,Pasal 7,13,,"Macao, China",
DOC064,BN+1322-2019.txt,,,Pasal 7,14,,Madagascar,
DOC064,BN+1322-2019.txt,,,Pasal 7,15,,Malawi,
DOC064,BN+1322-2019.txt,,,Pasal 7,16,,"Saudi Arabia, Kingdom of",
DOC064,BN+1322-2019.txt,,,Pasal 7,17,,Senegal,
DOC064,BN+1322-2019.txt,,,Pasal 7,18,,Seychelles,
DOC064,BN+1322-2019.txt,,,Pasal 7,19,,Sierra Leone,
DOC064,BN+1322-2019.txt,,,Pasal 7,20,,Malaysia,
DOC064,BN+1322-2019.txt,,,Pasal 7,21,,Maldives,
DOC064,BN+1322-2019.txt,,,Pasal 7,22,,Singapore,
DOC064,BN+1322-2019.txt,,,Pasal 7,23,,Solomon Islands,
DOC064,BN+1322-2019.txt,,,Pasal 7,24,,South Africa,
DOC064,BN+1322-2019.txt,,,Pasal 7,25,,Mauritania,
DOC064,BN+1322-2019.txt,,,Pasal 7,26,,Sri Lanka,
DOC064,BN+1322-2019.txt,,,Pasal 7,27,,Mauritius,
DOC064,BN+1322-2019.txt,,,Pasal 7,28,,Mexico,
DOC064,BN+1322-2019.txt,,,Pasal 7,29,,Mongolia,
DOC064,BN+1322-2019.txt,,,Pasal 7,30,,Mozambique,
DOC064,BN+1322-2019.txt,,,Pasal 7,31,,The Former Yugoslav Republic of Macedonia (FYROM),
DOC064,BN+1322-2019.txt,,,Pasal 7,32,,Myanmar,
DOC064,BN+1322-2019.txt,,,Pasal 7,33,,Togo,
DOC064,BN+1322-2019.txt,,,Pasal 7,34,,Namibia,
DOC064,BN+1322-2019.txt,,,Pasal 7,35,,Tonga,
DOC064,BN+1322-2019.txt,,,Pasal 7,36,,Nicaragua,
DOC064,BN+1322-2019.txt,,,Pasal 7,37,,Tunisia,
DOC064,BN+1322-2019.txt,,,Pasal 7,38,,Niger,
DOC064,BN+1322-2019.txt,,,Pasal 7,39,,Turkey,
DOC064,BN+1322-2019.txt,,,Pasal 7,40,,Nigeria,
DOC064,BN+1322-2019.txt,,,Pasal 7,41,,Uganda,
DOC064,BN+1322-2019.txt,,,Pasal 7,42,,Ukraine,
DOC064,BN+1322-2019.txt,,,Pasal 7,43,,Pakistan,
DOC064,BN+1322-2019.txt,,,Pasal 7,44,,United Arab Emirates,
DOC064,BN+1322-2019.txt,,,Pasal 7,45,,Panama,
DOC064,BN+1322-2019.txt,,,Pasal 7,46,,Uruguay,
DOC064,BN+1322-2019.txt,,,Pasal 7,47,,Papua New Guinea,
DOC064,BN+1322-2019.txt,,,Pasal 7,48,,Vanuatu,
DOC064,BN+1322-2019.txt,,,Pasal 7,49,,Paraguay,
DOC064,BN+1322-2019.txt,,,Pasal 7,50,,Venezuela Balivarian Republic of,
