doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC029,2024pmkeuangan049.txt,,,,1,,Pasal 17 ayat (3) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;,
DOC029,2024pmkeuangan049.txt,,,,6,,"Peraturan Menteri Keuangan Nomor 118/PMK.01/2021 tentang Organisasi dan Tata Kerja Kementerian Keuangan (Berita Negara Republik Indonesia Tahun 2021 Nomor 1031) sebagaimana telah beberapa kali diubah terakhir dengan Peraturan Menteri Keuangan Nomor 135 Tahun 2023 tentang Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 118/PMK.01/2021 tentang Organisasi dan Tata Kerja Kementerian Keuangan (Berita Negara Republik Indonesia Tahun 2023 Nomor 977); Menetapkan: PERATURAN MENTERI KEUANGAN TENTANG PENGENAAN BEA MASUK TINDAKAN PENGAMANAN TERHADAP IMPOR PRODUK KARPET DAN TEKSTIL PENUTUP LANTAI LAINNYA. Terhadap barang impor berupa produk karpet dan tekstil penutup lantai lainnya yang termasuk dalam pos tarif Bab 57 sebagaimana tercantum dalam Peraturan Menteri mengenai penetapan sistem klasifikasi barang dan pembebanan tarif bea masuk atas barang impor, dikenakan Bea Masuk Tindakan Pengamanan. Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 1 dikenakan selama 3 (tiga) tahun dengan ketentuan sebagai berikut: Besaran Bea Masuk No. Periode Pengenaan Tindakan Pengamanan",
DOC029,2024pmkeuangan049.txt,,,Pasal 2,1,,"Tahun Pertama, dengan periode 1 (satu) tahun Rp 74.461/meter persegi terhitung sejak tanggal berlakunya Peraturan Menteri ini.",
DOC029,2024pmkeuangan049.txt,,,Pasal 2,2,,"Tahun Kedua, dengan periode 1 (satu) tahun terhitung setelah tanggal berakhirnya Tahun Pertama Rp 71.058/meter persegi.",
DOC029,2024pmkeuangan049.txt,,,Pasal 2,3,,"Tahun Ketiga, dengan periode 1 (satu) tahun terhitung setelah tanggal berakhirnya Tahun Kedua Rp 67.811/meter persegi. Pengenaan Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 1 merupakan tambahan dari: a. bea masuk umum (Most Favoured Nation); atau b. bea masuk preferensi berdasarkan perjanjian atau kesepakatan internasional, yang telah dikenakan.",
DOC029,2024pmkeuangan049.txt,,,Pasal 4,,1,Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 1 dikenakan terhadap importasi produk karpet dan tekstil penutup lantai lainnya dari semua negara.,
DOC029,2024pmkeuangan049.txt,,,Pasal 4,,2,"Pengenaan Bea Masuk Tindakan Pengamanan sebagaimana dimaksud pada ayat (1), dikecualikan terhadap importasi produk karpet dan tekstil penutup lantai lainnya yang berasal dari negara sebagaimana tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.",
DOC029,2024pmkeuangan049.txt,,,Pasal 5,,1,Importir wajib menyerahkan dokumen surat keterangan asal (certificate of origin) terhadap impor produk karpet dan tekstil penutup lantai lainnya yang berasal dari negara yang dikecualikan dari pengenaan Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 4 ayat (2).,
DOC029,2024pmkeuangan049.txt,,,Pasal 5,,2,"Dalam hal importasi sebagaimana dimaksud pada ayat (1) menggunakan surat keterangan asal (certificate of origin) preferensi, barang impor wajib memenuhi ketentuan asal barang berdasarkan perjanjian atau kesepakatan internasional.",
DOC029,2024pmkeuangan049.txt,,,Pasal 5,,3,Ketentuan asal barang sebagaimana dimaksud pada ayat (2) meliputi: a. kriteria asal barang (origin criteria); b. kriteria pengiriman (consignment criteria); dan c. ketentuan prosedural (procedural provisions).,
DOC029,2024pmkeuangan049.txt,,,Pasal 5,,4,"Penelitian terhadap surat keterangan asal (certificate of origin) preferensi sebagaimana dimaksud pada ayat (2), dilaksanakan berdasarkan ketentuan peraturan perundang-undangan yang mengatur mengenai pengenaan tarif bea masuk atas barang impor berdasarkan perjanjian atau kesepakatan internasional.",
