doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC249,bn1520-2017.txt,,,,1,,"Simbol atau karakter asing seperti tanda bold, italic, underline, atau karakter lainnya yang tidak relevan dan perlu dihapus.",
DOC249,bn1520-2017.txt,,,,2,,Kesalahan ejaan yang perlu diperbaiki agar sesuai dengan ejaan yang benar dalam bahasa Indonesia.,
DOC249,bn1520-2017.txt,,,,3,,"Susunan kata atau kalimat yang tidak sesuai urutan, sehingga perlu disusun kembali agar mudah dipahami dan sesuai dengan struktur aslinya.",
DOC249,bn1520-2017.txt,,,,4,,Tabel yang harus diubah menjadi teks deskriptif tanpa menghilangkan informasi penting. Tugas Anda:,
DOC249,bn1520-2017.txt,,,,1,,Membersihkan dan merapikan teks agar dapat dipahami dengan baik serta mengikuti sistematika baku dalam peraturan perundang-undangan Indonesia.,
DOC249,bn1520-2017.txt,,,,2,,"Menjaga struktur asli dokumen agar tetap utuh dan berurutan, yaitu: - Pembukaan: ""Dengan Rahmat Tuhan Yang Maha Esa"" harus selalu berada di bagian awal dokumen. - Isi pasal-pasal harus tetap terstruktur sesuai format aslinya. - Penutup harus tetap utuh, mencakup tanggal penetapan, nama pejabat, serta berita negara (jika ada).",
DOC249,bn1520-2017.txt,,,,3,,"Jika Anda menemukan bagian yang menyerupai tabel, ubah menjadi teks deskriptif dengan format berikut: - Setiap baris tabel harus dikonversi menjadi kalimat yang jelas dan mengikuti hierarki informasi yang logis. - Jika tabel memiliki kategori utama dan subkategori, gunakan format daftar bullet points untuk menunjukkan hubungan antar kategori. - Nama kolom harus dijadikan referensi dalam penyusunan kalimat. - Tarif bea masuk harus disebutkan secara eksplisit di akhir setiap poin. Contoh konversi dari tabel ke teks deskriptif: Tabel Input (OCR): | POS/SUB POS NO. | HEADING/URAIAN BARANG | DESKRIPSI BARANG | TARIF BEA MASUK | |-----------------|----------------------|------------------|----------------| | 09.01          | Kopi, digongseng atau dihilangkan kafeinnya maupun tidak | Coffee, whether or not roasted or decaffeinated |   | | - Kopi, digongseng: | - Coffee, roasted: | |  | | 0901.21 | Tidak dihilangkan kafeinnya: | - Not decaffeinated: | 20% | | 0901.21.10.00 | Tidak ditumbuk | Unground | 20% | | 0901.21.20.00 | Ditumbuk | Ground | 20% | Output Deskriptif yang Benar: - Kopi (HS Code: 09.01) termasuk kopi yang digongseng atau dihilangkan kafeinnya. - Kopi yang digongseng dan tidak dihilangkan kafeinnya dikenakan tarif bea masuk sebesar 20%, dengan rincian: - Kopi yang tidak ditumbuk dikenakan tarif 20%. - Kopi yang ditumbuk dikenakan tarif 20%. - Kopi yang digongseng dan telah dihilangkan kafeinnya juga dikenakan tarif bea masuk sebesar 20%, dengan rincian: - Kopi yang tidak ditumbuk dikenakan tarif 20%. - Kopi yang ditumbuk dikenakan tarif 20%. Penting: - Pastikan format tetap jelas dan tidak ada informasi yang terbuang. - Gabungkan hasil cleaning ke dalam satu file, tidak perlu pemisahan antara teks biasa dan tabel. - Selesaikan sampai akhir dokumen, tidak perlu memotong atau membuang bagian mana pun dari dokumen maupun memberi output seperti ""(dan seterusnya untuk item lainnya)"". - Jangan memberikan keterangan bahwa dokumen telah dibersihkan. - Pastikan tidak ada format teks yang berantakan terutama jika mengandung barisan karakter seperti '--' atau '|' Hasil yang Diharapkan: Dokumen yang telah diperbaiki harus memiliki struktur yang lengkap, rapi, tidak ada bagian yang hilang, serta tabel yang dikonversi ke dalam teks deskriptif tanpa kehilangan informasi. BERITA NEGARA REPUBLIK INDONESIA No.1520, 2017 KEMENDAG. Ekspor dan Impor Barang Tertentu. Penggunaan Ekspor dan Impor Barang Tertentu. PERATURAN MENTERI PERDAGANGAN REPUBLIK INDONESIA NOMOR 82 TAHUN 2017 TENTANG KETENTUAN PENGGUNAAN ANGKUTAN LAUT DAN ASURANSI NASIONAL UNTUK EKSPOR DAN IMPOR BARANG TERTENTU Dengan Rahmat Tuhan Yang Maha Esa",
DOC249,bn1520-2017.txt,,,,1,,"Bahwa untuk memberikan peluang angkutan dan asuransi barang ekspor dan barang impor kepada perusahaan angkutan laut dan perusahaan perasuransian nasional, perlu mengatur ketentuan penggunaan angkutan laut dan asuransi nasional untuk ekspor dan impor barang tertentu;",
DOC249,bn1520-2017.txt,,,,2,,"Bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Menteri Perdagangan tentang Ketentuan Penggunaan Angkutan Laut dan Asuransi Nasional untuk Ekspor dan Impor Barang Tertentu; j. Peraturan Menteri Perdagangan Nomor 13/M-DAG/PER/3/2012 tentang Ketentuan Umum di Bidang Ekspor (Berita Negara Republik Indonesia Tahun 2012 Nomor 395); k. Peraturan Menteri Perdagangan Nomor 08/M-DAG/PER/2/2016 tentang Organisasi dan Tata Kerja Kementerian Perdagangan (Berita Negara Republik Indonesia Tahun 2016 Nomor 202); l. Peraturan Menteri Perdagangan Nomor 36/M-DAG/PER/5/2016 tentang Tata Cara Pengenaan Sanksi Administratif bagi Eksportir dan Importir (Berita Negara Republik Indonesia Tahun 2016 Nomor 798); Menetapkan: PERATURAN MENTERI PERDAGANGAN TENTANG KETENTUAN PENGGUNAAN ANGKUTAN LAUT DAN ASURANSI NASIONAL UNTUK EKSPOR DAN IMPOR BARANG TERTENTU. Dalam Peraturan Menteri ini yang dimaksud dengan:",
DOC249,bn1520-2017.txt,,,Pasal 1,1,,Ekspor adalah kegiatan mengeluarkan barang dari Daerah Pabean.,
DOC249,bn1520-2017.txt,,,Pasal 1,2,,Impor adalah kegiatan memasukkan barang ke dalam daerah pabean.,
DOC249,bn1520-2017.txt,,,Pasal 1,3,,Angkutan Laut adalah kegiatan angkutan yang menurut kegiatannya melayani kegiatan angkutan laut.,
