doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC043,54_PMK.010_2020.txt,,,,1,,Pasal 17 ayat (3) Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;,
DOC043,54_PMK.010_2020.txt,,,,7,,"Peraturan Menteri Keuangan Nomor 217/PMK.01/2018 tentang Organisasi dan Tata Kerja Kementerian Keuangan (Berita Negara Republik Indonesia Tahun 2018 Nomor 1862) sebagaimana telah beberapa kali diubah terakhir dengan Peraturan Menteri Keuangan Nomor 229/PMK.01/2019 tentang Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 217/PMK.01/2018 tentang Organisasi dan Tata Kerja Kementerian Keuangan (Berita Negara Republik Indonesia Tahun 2019 Nomor 1745); Menetapkan: **PERATURAN MENTERI KEUANGAN TENTANG PENGENAAN BEA MASUK TINDAKAN PENGAMANAN TERHADAP IMPOR PRODUK TIRAI (TERMASUK GORDEN), KERAI DALAM, KELAMBU TEMPAT TIDUR, DAN BARANG PERABOT LAINNYA.** **Pasal 1** Terhadap barang impor berupa produk tirai (termasuk gorden), kerai dalam, kelambu tempat tidur, dan barang perabot lainnya yang termasuk dalam pos tarif 6303.12.00, 6303.19.90, 6303.91.00, 6303.92.00, 6303.99.00, 6304.19.90, 6304.91.90, dan 6304.92.00, dikenakan Bea Masuk Tindakan Pengamanan. **Pasal 2** Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 1 dikenakan sebesar: | **Tarif Bea Masuk** | **Periode Pengenaan Tindakan Pengamanan** | |---------------------|------------------------------------------| | Rp 41.083/Kg       | Periode I (27 Mei 2020 - 8 November 2020) | | Rp 34.961/Kg       | Periode II (9 November 2020 - 8 November 2021) | | Rp 28.839/Kg       | Periode III (9 November 2021 - 8 November 2022) | **Pasal 3** Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 1 dikenakan terhadap importasi dari semua negara, kecuali terhadap produk tirai (termasuk gorden), kerai dalam, kelambu tempat tidur, dan barang perabot lainnya yang diproduksi dari negara yang tercantum dalam Lampiran merupakan bagian yang tidak terpisahkan dari Peraturan Menteri ini. **Pasal 4**",
DOC043,54_PMK.010_2020.txt,,,,7,1,"Pengenaan Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 1 merupakan: a. tambahan bea masuk umum (Most Favoured Nation); atau b. tambahan bea masuk preferensi berdasarkan skema perjanjian perdagangan barang internasional yang berlaku, dalam hal impor dilakukan dari negara yang termasuk dalam skema perjanjian perdagangan barang internasional dimaksud dan memenuhi ketentuan dalam skema perjanjian perdagangan barang internasional.",
DOC043,54_PMK.010_2020.txt,,,,7,2,"Dalam hal ketentuan dalam skema perjanjian perdagangan barang internasional tidak terpenuhi, pengenaan Bea Masuk Tindakan Pengamanan atas importasi dari negara yang termasuk dalam skema perjanjian perdagangan barang internasional sebagaimana dimaksud pada ayat (1) huruf b merupakan tambahan bea masuk umum (Most Favoured Nation). **Pasal 5**",
DOC043,54_PMK.010_2020.txt,,,,7,1,"Terhadap impor produk tirai (termasuk gorden), kerai dalam, kelambu tempat tidur, dan barang perabot lainnya yang berasal dari negara yang dikecualikan dari pengenaan Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 3 dan negara yang memiliki kerja sama perdagangan dengan Indonesia sebagaimana dimaksud dalam Pasal 4 ayat (1) huruf b, importir wajib menyerahkan dokumen Surat Keterangan Asal (Certificate of Origin).",
DOC043,54_PMK.010_2020.txt,,,,7,2,Penelitian Surat Keterangan Asal (Certificate of Origin) sebagaimana dimaksud pada ayat (1) dari negara yang memiliki kerja sama perdagangan dengan Indonesia dilakukan berdasarkan Peraturan Menteri Keuangan yang mengatur tentang Penelitian Surat Keterangan Asal dalam Rangka Pengenaan Tarif Bea Masuk atas Barang Impor Berdasarkan Perjanjian atau Kesepakatan Internasional.,
DOC043,54_PMK.010_2020.txt,,,,7,3,Penelitian Surat Keterangan Asal (Certificate of Origin) sebagaimana dimaksud pada ayat (1) dari negara yang tidak memiliki kerja sama perdagangan dengan Indonesia dilakukan berdasarkan ketentuan yang ditetapkan oleh Menteri yang menyelenggarakan urusan di bidang perdagangan. **Pasal 6** Pada saat Peraturan Menteri ini mulai berlaku:,
DOC043,54_PMK.010_2020.txt,,,,1,,"Tarif Bea Masuk Tindakan Pengamanan sebagaimana dimaksud dalam Pasal 2 berlaku sepenuhnya terhadap barang impor yang: a. dokumen pemberitahuan pabean impornya telah mendapat nomor pendaftaran dari Kantor Pabean tempat penyelesaian kewajiban pabean, dalam hal penyelesaian kewajiban pabean dilakukan dengan pengajuan pemberitahuan pabean; atau b. tarif dan nilai pabeannya ditetapkan oleh Kantor Pabean tempat penyelesaian kewajiban pabean, dalam hal penyelesaian kewajiban pabean dilakukan tanpa pengajuan pemberitahuan pabean.",
DOC043,54_PMK.010_2020.txt,,,,2,,"Terhadap pemasukan barang dari luar daerah pabean ke Tempat Penimbunan Berikat, Bea Masuk Tindakan Pengamanan ditambahkan sebagai bea masuk yang ditangguhkan dalam dokumen pemberitahuan pabean pemasukan barang ke Tempat Penimbunan Berikat.",
DOC043,54_PMK.010_2020.txt,,,,3,,"Terhadap pemasukan dan/atau pengeluaran barang ke dan dari kawasan perdagangan bebas dan pelabuhan bebas, Tempat Penimbunan Berikat, atau Kawasan Ekonomi Khusus dilaksanakan sesuai dengan ketentuan peraturan perundang-undangan mengenai pemasukan dan/atau pengeluaran barang ke dan dari kawasan perdagangan bebas dan pelabuhan bebas, Tempat Penimbunan Berikat, atau Kawasan Ekonomi Khusus. **Pasal 7** Peraturan Menteri ini mulai berlaku pada tanggal 27 Mei 2020 sampai dengan tanggal 8 November 2022. Agar setiap orang mengetahuinya, memerintahkan pengundangan Peraturan Menteri ini dengan penempatannya dalam Berita Negara Republik Indonesia. MENTERI KEUANGAN REPUBLIK INDONESIA, ttd. SRI MULYANI INDRAWATI **Diundangkan di Jakarta pada tanggal 27 Mei 2020** DIREKTUR JENDERAL PERATURAN PERUNDANG-UNDANGAN KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA REPUBLIK INDONESIA, ttd. WIDODO EKATJAHJANA **BERITA NEGARA REPUBLIK INDONESIA TAHUN 2020 NOMOR 525** **Salinan sesuai dengan aslinya** Kepala Biro Umum, ttd. Zana Plt. Kepala Bagian Administrasi Kementerian --- **LAMPIRAN** **PERATURAN MENTERI KEUANGAN REPUBLIK INDONESIA NOMOR 54 /PMK.010/2020 TENTANG PENGENAAN BEA MASUK TINDAKAN PENGAMANAN TERHADAP IMPOR PRODUK TIRAI (TERMASUK GORDEN), KERAI DALAM, KELAMBU TEMPAT TIDUR, DAN BARANG PERABOT LAINNYA** **DAFTAR NEGARA YANG DIKECUALIKAN DARI PENGENAAN BEA MASUK TINDAKAN PENGAMANAN TERHADAP IMPOR PRODUK TIRAI (TERMASUK GORDEN), KERAI DALAM, KELAMBU TEMPAT TIDUR, DAN BARANG PERABOT LAINNYA** | NO. | NAMA NEGARA | NO. | NAMA NEGARA | |-----|-------------|-----|-------------| | 1.  | Afghanistan | 24. | Colombia | | 2.  | Albania     | 25. | Congo | | 3.  | Angola      | 26. | Costa Rica | | 4.  | Antigua dan Barbuda | 27. | Cote d'Ivoire | | 5.  | Argentina   | 28. | Cuba | | 6.  | Armenia     | 29. | Republik Demokratik Kongo | | 7.  | Bahrain, Kerajaan | 30. | Djibouti | | 8.  | Bangladesh  | 31. | Dominika | | 9.  | Barbados    | 32. | Republik Dominika | | 10. | Belize      | 33. | Ekuador | | 11. | Benin       | 34. | Mesir | | 12. | Bolivia, Negara Plurinasi | 35. | El Salvador | | 13. | Botswana    | 36. | Eswatini | | 14. | Brasil      | 37. | Fiji | | 15. | Brunei Darussalam | 38. | Gabon | | 16. | Burundi     | 39. | Cabo Verde | | 17. | Kamboja     | 40. | Ghana | | 18. | Kamerun     | 41. | Grenada | | 19. | Republik Afrika Tengah | 42. | Guatemala | | 20. | Chad        | 43. | Guinea | | 21. | Chili       | 44. | Guinea-Bissau | | 22. | Guyana      | 45. | Haiti | | 23. | Honduras    | 46. | Oman | | 47. | Hong Kong, China | 48. | Pakistan | | 49. | India       | 50. | Panama | | 51. | Israel      | 52. | Papua Nugini | | 53. | Yordania    | 54. | Peru | | 55. | Kazakhstan  | 56. | Filipina | | 57. | Kenya       | 58. | Qatar | | 59. | Korea, Republik | 60. | Federasi Rusia | | 61. | Kuwait, Negara | 62. | Rwanda | | 63. | Republik Kyrgyz | 64. | Saint Kitts dan Nevis | | 65. | Republik Demokratik Rakyat Laos | 66. | Saint Lucia | | 67. | Lesotho     | 68. | Saint Vincent dan Grenadines | | 69. | Liberia     | 70. | Samoa | | 71. | Liechtenstein | 72. | Arab Saudi | | 73. | Makau, China | 74. | Senegal | | 75. | Madagaskar  | 76. | Seychelles | | 77. | Malawi      | 78. | Sierra Leone | | 79. | Malaysia    | 80. | Kepulauan Solomon | | 81. | Maladewa    | 82. | Afrika Selatan | | 83. | Mali        | 84. | Sri Lanka | | 85. | Mauritania  | 86. | Suriname | | 87. | Mauritius   | 88. | Taipei Tiongkok | | 89. | Meksiko     | 90. | Tajikistan | | 91. | Moldova, Republik | 92. | Tanzania | | 93. | Mongolia    | 94. | Thailand | | 95. | Montenegro  | 96. | Republik Makedonia yang pernah menjadi bagian dari Yugoslavia (FYROM) | | 97. | Maroko      | 98. | Togo | | 99. | Mozambik    | 100. | Tonga | | 101.| Myanmar     | 102. | Trinidad dan Tobago | | 103.| Namibia     | 104. | Tunisia | | 105.| Nepal       | 106. | Turki | | 107.| Nikaragua   | 108. | Uganda | | 109.| Niger       | 110. | Ukraina | | 111.| Uni Emirat Arab | 112. | Vietnam | | 113.| Uruguay     | 114. | Yaman | | 115.| Vanuatu     | 116. | Zambia | | 117.| Venezuela, Republik Bolivarian | 118. | Zimbabwe | **MENTERI KEUANGAN REPUBLIK INDONESIA,** ttd. SRI MULYANI INDRAWATI **Salinan sesuai dengan aslinya** Kepala Biro Umum, ttd. Zana Plt. Kepala Bagian Administrasi Kementerian",
