doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC122,Permendag%20No.%2097%20Tahun%202015.txt,,,,10,,Keputusan Presiden Nomor 121/P Tahun 2014 tentang Pembentukan Kementerian dan Pengangkatan Menteri Kabinet Kerja Tahun 2014-2019;,
DOC122,Permendag%20No.%2097%20Tahun%202015.txt,,,,11,,Peraturan Presiden Nomor 7 Tahun 2015 tentang Organisasi Kementerian Negara;,
DOC122,Permendag%20No.%2097%20Tahun%202015.txt,,,,12,,Peraturan Presiden Nomor 48 Tahun 2015 tentang Kementerian Perdagangan;,
DOC122,Permendag%20No.%2097%20Tahun%202015.txt,,,,13,,Keputusan Presiden Nomor 79/P Tahun 2015 tentang Penggantian Beberapa Menteri Negara Kabinet Kerja Periode Tahun 2014-2019; Menetapkan: Peraturan Menteri Perdagangan tentang Ketentuan Impor Produk Kehutanan. Dalam Peraturan Menteri ini yang dimaksud dengan:,
DOC122,Permendag%20No.%2097%20Tahun%202015.txt,,,Pasal 1,1,,"Produk Kehutanan adalah produk yang dihasilkan dari hutan, baik produk mentah maupun produk yang telah diolah beserta turunannya, untuk dipergunakan sebagai bahan baku atau bahan penolong pada proses produksi sendiri atau untuk diperdagangkan dan/atau dipindahtangankan kepada pihak lain.",
DOC122,Permendag%20No.%2097%20Tahun%202015.txt,,,Pasal 1,2,,Impor adalah kegiatan memasukkan barang ke dalam daerah pabean.,
DOC122,Permendag%20No.%2097%20Tahun%202015.txt,,,Pasal 1,3,,Persetujuan Impor adalah persetujuan yang digunakan sebagai izin untuk melakukan Impor Produk Kehutanan.,
DOC122,Permendag%20No.%2097%20Tahun%202015.txt,,,Pasal 1,4,,Deklarasi Impor adalah surat pernyataan dari importir yang menyatakan Produk Kehutanan yang akan diimpor sesuai dengan hasil pelaksanaan uji tuntas (due diligence) yang dilakukan oleh importir.,
DOC122,Permendag%20No.%2097%20Tahun%202015.txt,,,Pasal 1,5,,Rekomendasi adalah surat yang diterbitkan oleh menteri atau pejabat yang ditunjuk yang memuat penjelasan teknis mengenai Produk Kehutanan yang akan diimpor.,
DOC122,Permendag%20No.%2097%20Tahun%202015.txt,,,Pasal 1,6,,Menteri adalah menteri yang menyelenggarakan urusan pemerintahan di bidang perdagangan.,
