doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC118,Permendag%20No.%2063%20Tahun%202019.txt,,,,15,,Peraturan Menteri Perdagangan Nomor 46/M-DAG/PER/8/2014 tentang Ketentuan Umum Verifikasi atau Penelusuran Teknis di Bidang Perdagangan (Berita Negara Republik Indonesia Tahun 2014 Nomor 1104) sebagaimana telah diubah dengan Peraturan Menteri Perdagangan Nomor 116 Tahun 2018 tentang Perubahan atas Peraturan Menteri Perdagangan Nomor 46/M-DAG/PER/8/2014 tentang Ketentuan Umum Verifikasi atau Penelusuran Teknis di Bidang Perdagangan (Berita Negara Republik Indonesia Tahun 2018 Nomor 1659);,
DOC118,Permendag%20No.%2063%20Tahun%202019.txt,,,,16,,Peraturan Menteri Perdagangan Nomor 48/M-DAG/PER/7/2015 tentang Ketentuan Umum di Bidang Impor (Berita Negara Republik Indonesia Tahun 2015 Nomor 1006);,
DOC118,Permendag%20No.%2063%20Tahun%202019.txt,,,,17,,Peraturan Menteri Perdagangan Nomor 08/M-DAG/PER/2/2016 tentang Organisasi dan Tata Kerja Kementerian Perdagangan (Berita Negara Republik Indonesia Tahun 2016 Nomor 202);,
DOC118,Permendag%20No.%2063%20Tahun%202019.txt,,,,18,,Peraturan Menteri Kelautan dan Perikanan Nomor 66/PERMEN-KP/2017 tentang Pengendalian Impor Komoditas Pergaraman (Berita Negara Republik Indonesia Tahun 2017 Nomor 1936);,
DOC118,Permendag%20No.%2063%20Tahun%202019.txt,,,,19,,Peraturan Menteri Perdagangan Nomor 75 Tahun 2018 tentang Angka Pengenal Importir (Berita Negara Republik Indonesia Tahun 2018 Nomor 936);,
DOC118,Permendag%20No.%2063%20Tahun%202019.txt,,,,20,,Peraturan Menteri Perdagangan Nomor 77 Tahun 2018 tentang Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik di Bidang Perdagangan (Berita Negara Republik Indonesia Tahun 2018 Nomor 938); Menetapkan: PERATURAN MENTERI PERDAGANGAN TENTANG KETENTUAN IMPOR GARAM. Dalam Peraturan Menteri ini yang dimaksud dengan:,
DOC118,Permendag%20No.%2063%20Tahun%202019.txt,,,Pasal 1,1,,"Garam adalah senyawa kimia yang komponen utamanya berupa natrium klorida dan dapat mengandung unsur lain, seperti magnesium, kalsium, besi, dan kalium dengan bahan tambahan atau tanpa bahan tambahan iodium, yang termasuk dalam Pos Tarif/HS: a. 2501.00.10: - Garam meja b. 2501.00.20: - Garam batu tidak diproses c. 2501.00.91: -- Dengan kandungan natrium klorida lebih dari 60% tetapi kurang dari 97%, dihitung dari basis kering, diperkaya dengan yodium d. 2501.00.92: -- Lain-lain, dengan kandungan natrium klorida 97% atau lebih tetapi kurang dari 99,9%, dihitung dari basis kering e. 2501.00.99: -- Lain-lain.",
DOC118,Permendag%20No.%2063%20Tahun%202019.txt,,,Pasal 1,2,,"Komoditas Pergaraman adalah hasil dari usaha pergaraman yang dapat diperdagangkan, disimpan, dan atau dipertukarkan.",
DOC118,Permendag%20No.%2063%20Tahun%202019.txt,,,Pasal 1,3,,Importir Garam adalah perusahaan yang melakukan kegiatan importasi garam untuk kebutuhan usahanya.,
DOC118,Permendag%20No.%2063%20Tahun%202019.txt,,,Pasal 1,4,,Nomor Induk Berusaha yang selanjutnya disingkat NIB adalah identitas Pelaku Usaha yang diterbitkan oleh Lembaga OSS setelah Pelaku Usaha melakukan Pendaftaran.,
