doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC337,bn206-2013.txt,,,,2,,"Peraturan Menteri Keuangan Nomor 213/PMK.04/2008 tentang Tata Cara Pembayaran Dan Penyetoran Penerimaan Negara Dalam Rangka Impor, Penerimaan Negara Dalam Rangka Ekspor, Penerimaan Negara Atas Barang Kena Cukai, Dan Penerimaan Negara Yang Berasal Dari Pengenaan Denda Administrasi Atas Pengangkutan Barang Tertentu; Menetapkan: PERATURAN MENTERI KEUANGAN TENTANG PERUBAHAN ATAS PERATURAN MENTERI KEUANGAN NOMOR 213/PMK.04/2008 TENTANG TATA CARA PEMBAYARAN DAN PENYETORAN PENERIMAAN NEGARA DALAM RANGKA IMPOR, PENERIMAAN NEGARA DALAM RANGKA EKSPOR, PENERIMAAN NEGARA ATAS BARANG KENA CUKAI, DAN PENERIMAAN NEGARA YANG BERASAL DARI PENGENAAN DENDA ADMINISTRASI ATAS PENGANGKUTAN BARANG TERTENTU. Pasal I Beberapa ketentuan dalam Peraturan Menteri Keuangan Nomor 213/PMK.04/2008 tentang Tata Cara Pembayaran dan Penyetoran Penerimaan Negara Dalam Rangka Impor, Penerimaan Negara Dalam Rangka Ekspor, Penerimaan Negara Atas Barang Kena Cukai, dan Penerimaan Negara yang Berasal Dari Pengenaan Denda Administrasi Atas Pengangkutan Barang Tertentu, diubah sebagai berikut: Ketentuan Pasal 1 angka 20 diubah sehingga Pasal 1 berbunyi sebagai berikut: Dalam Peraturan Menteri ini, yang dimaksud dengan:",
DOC337,bn206-2013.txt,,,Pasal 1,1,,"Wajib Bayar adalah orang pribadi atau badan hukum yang menurut ketentuan peraturan perundang-undangan ditentukan untuk melakukan pembayaran penerimaan negara dalam rangka impor, penerimaan negara dalam rangka ekspor, penerimaan negara atas barang kena cukai, dan denda administrasi atas pengangkutan barang tertentu.",
DOC337,bn206-2013.txt,,,Pasal 1,2,,"Pembayaran adalah kegiatan pelunasan penerimaan negara dalam rangka impor, penerimaan negara dalam rangka ekspor, penerimaan negara atas barang kena cukai, dan denda administrasi atas pengangkutan barang tertentu oleh wajib bayar ke kas negara melalui Bank Devisa Persepsi, Bank Persepsi, Pos Persepsi, Kantor Bea dan Cukai, atau Kantor Pos, dalam rangka pemenuhan kewajiban kepabeanan dan cukai.",
DOC337,bn206-2013.txt,,,Pasal 1,3,,"Penyetoran adalah kegiatan menyerahkan seluruh pembayaran penerimaan negara dalam rangka impor, penerimaan negara dalam rangka ekspor, penerimaan negara atas barang kena cukai, dan denda administrasi atas pengangkutan barang tertentu yang diterima dari wajib bayar ke kas negara oleh Bank Devisa Persepsi, Bank Persepsi, Pos Persepsi, Kantor Bea dan Cukai, atau Kantor Pos.",
DOC337,bn206-2013.txt,,,Pasal 1,4,,Kas Negara adalah tempat penyimpanan uang negara yang ditentukan oleh Menteri Keuangan selaku Bendahara Umum Negara untuk menampung seluruh penerimaan negara dan untuk membayar pengeluaran negara.,
DOC337,bn206-2013.txt,,,Pasal 1,5,,"Bank Persepsi adalah bank umum yang ditunjuk oleh Menteri Keuangan untuk menerima setoran penerimaan negara bukan dalam rangka impor dan ekspor, yang meliputi penerimaan pajak, cukai dalam negeri, dan penerimaan bukan pajak.",
DOC337,bn206-2013.txt,,,Pasal 1,6,,Bank Devisa Persepsi adalah bank umum yang ditunjuk oleh Menteri Keuangan untuk menerima setoran penerimaan negara dalam rangka impor dan ekspor.,
DOC337,bn206-2013.txt,,,Pasal 1,7,,PT. Pos Indonesia (Persero) yang selanjutnya disebut Kantor Pos adalah badan usaha milik negara yang mempunyai unit pelaksana teknis di daerah yaitu sentral giro/sentral giro gabungan/sentral giro gabungan khusus serta kantor pos dan giro.,
DOC337,bn206-2013.txt,,,Pasal 1,8,,Pos Persepsi adalah Kantor Pos yang ditunjuk oleh Menteri Keuangan untuk menerima setoran penerimaan negara.,
DOC337,bn206-2013.txt,,,Pasal 1,9,,Nomor Transaksi Penerimaan Negara yang selanjutnya disingkat dengan NTPN adalah nomor bukti transaksi penerimaan yang diterbitkan melalui Modul Penerimaan Negara.,
DOC337,bn206-2013.txt,,,Pasal 1,10,,Nomor Transaksi Bank yang selanjutnya disingkat dengan NTB adalah nomor bukti transaksi penerimaan yang diterbitkan oleh Bank Persepsi atau Bank Devisa Persepsi.,
DOC337,bn206-2013.txt,,,Pasal 1,11,,Nomor Transaksi Pos yang selanjutnya disingkat dengan NTP adalah nomor bukti transaksi penerimaan yang diterbitkan oleh Pos Persepsi.,
DOC337,bn206-2013.txt,,,Pasal 1,12,,"Surat Setoran Pabean, Cukai, dan Pajak, yang selanjutnya disingkat dengan SSPCP adalah surat yang digunakan untuk melakukan pembayaran dan sebagai bukti pembayaran atau penyetoran penerimaan negara.",
DOC337,bn206-2013.txt,,,Pasal 1,13,,Kantor Bea dan Cukai adalah kantor dalam lingkungan Direktorat Jenderal Bea dan Cukai tempat dipenuhinya kewajiban pabean dan cukai sesuai dengan Peraturan Menteri Keuangan ini.,
DOC337,bn206-2013.txt,,,Pasal 1,14,,Pertukaran Data Elektronik Kepabeanan dan Cukai yang selanjutnya disebut PDE Kepabeanan dan Cukai adalah proses penyampaian dokumen pabean dan dokumen cukai dalam bentuk pertukaran data elektronik melalui komunikasi antar aplikasi dan antar organisasi yang terintegrasi dengan menggunakan perangkat sistem komunikasi data.,
DOC337,bn206-2013.txt,,,Pasal 1,15,,"Bendahara Penerimaan adalah orang yang ditunjuk untuk menerima, menyimpan, menyetorkan, menatausahakan, dan mempertanggungjawabkan uang pendapatan negara/daerah dalam rangka pelaksanaan Anggaran Pembangunan dan Belanja Negara (APBN)/Anggaran Pembangunan dan Belanja Daerah (APBD) pada kantor/satuan kerja kementerian negara/lembaga/pemerintah daerah.",
DOC337,bn206-2013.txt,,,Pasal 1,16,,"Surat Penetapan adalah surat tagihan yang diterbitkan oleh pejabat bea dan cukai atau Direktur Jenderal Bea dan Cukai. Penerimaan negara dalam rangka impor terdiri dari: a. bea masuk, termasuk bea masuk anti dumping, bea masuk imbalan, bea masuk tindakan pengamanan, bea masuk pembalasan, bea masuk ditanggung pemerintah atas hibah (SPM Nihil), Dengan Rahmat Tuhan Yang Maha Esa",
DOC337,bn206-2013.txt,,,Pasal 1,1,,"bahwa dalam rangka meningkatkan penerimaan negara dari sektor kepabeanan dan cukai, perlu dilakukan penyesuaian terhadap ketentuan mengenai penerimaan negara dalam rangka impor dan ekspor;",
