doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC043,Permendag No. 125 Tahun 2015.txt,,,Pasal 2,,1,Importir Garam Industri wajib memiliki Surat Izin Usaha Perdagangan (SIUP) dan Angka Pengenal Importir (API).,
DOC043,Permendag No. 125 Tahun 2015.txt,,,Pasal 2,,2,"Importir Garam Konsumsi wajib memiliki Surat Izin Usaha Perdagangan (SIUP) dan Angka Pengenal Importir (API). Ketentuan lebih lanjut mengenai pelaksanaan Peraturan Menteri ini diatur dalam Keputusan Menteri. Peraturan Menteri ini mulai berlaku pada tanggal 1 April 2016. Agar setiap orang mengetahuinya, memerintahkan pengundangan Peraturan Menteri ini dengan penempatannya dalam Berita Negara Republik Indonesia. MENTERI PERDAGANGAN REPUBLIK INDONESIA, Ttd. THOMAS TRIKASIH LEMBONG Salinan sesuai dengan aslinya Sekretariat Jenderal Kementerian Perdagangan Dengan Rahmat Tuhan Yang Maha Esa a. Undang-Undang Nomor 17 Tahun 2006 tentang Perdagangan. b. Peraturan Pemerintah Nomor 85 Tahun 2015 tentang Perdagangan. c. Peraturan Menteri Perdagangan Nomor 10 Tahun 2020 tentang Ketentuan Impor Garam. Menetapkan: Garam yang dapat diimpor adalah Garam Industri dan Garam Konsumsi. Rencana kebutuhan Garam Industri ditentukan dan disepakati dalam rapat koordinasi antar kementerian/lembaga terkait.",
DOC043,Permendag No. 125 Tahun 2015.txt,,,Pasal 3,,1,Garam Industri sebagaimana dimaksud dalam Pasal 1 hanya dapat diimpor oleh perusahaan pemilik Angka Pengenal Importir Produsen (API-P) yang telah mendapat Persetujuan Impor Garam Industri dari Menteri.,
DOC043,Permendag No. 125 Tahun 2015.txt,,,Pasal 3,,2,Menteri memberikan mandat penerbitan Persetujuan Impor Garam Industri sebagaimana dimaksud pada ayat (1) kepada Koordinator Pelaksana UPTP I.,
DOC043,Permendag No. 125 Tahun 2015.txt,,,Pasal 4,,1,"Untuk mendapat Persetujuan Impor Garam Industri sebagaimana dimaksud dalam Pasal 3, perusahaan harus mengajukan permohonan secara elektronik kepada Koordinator Pelaksana UPTP I, dengan melampirkan: a. Izin Usaha Industri atau izin usaha lain yang sejenis dari kementerian teknis/lembaga pemerintah non kementerian/instansi yang membidangi usaha tersebut; b. API-P bagi perusahaan yang melakukan kegiatan usaha di bidang industri yang menggunakan bahan baku atau bahan penolong Garam Industri; dan c. Surat pernyataan bermeterai cukup yang memuat keterangan mengenai rencana impor sesuai kebutuhan riil industri dan menyatakan tidak akan memperdagangkan dan/atau memindahtangankan Garam Industri yang diimpor kepada pihak lain.",
DOC043,Permendag No. 125 Tahun 2015.txt,,,Pasal 4,,2,"Atas permohonan sebagaimana dimaksud pada ayat (1), Koordinator Pelaksana UPTP I menerbitkan Persetujuan Impor Garam Industri paling lama 2 (dua) hari kerja, terhitung sejak permohonan diterima secara lengkap dan benar.",
DOC043,Permendag No. 125 Tahun 2015.txt,,,Pasal 4,,3,"Dalam hal permohonan sebagaimana dimaksud pada ayat (1) tidak lengkap dan benar, Koordinator Pelaksana UPTP I menyampaikan pemberitahuan penolakan paling lama 2 (dua) hari kerja terhitung sejak permohonan diterima. Persetujuan Impor Garam Industri sebagaimana dimaksud dalam Pasal 4 ayat (2) berlaku paling lama 1 (satu) tahun. Persetujuan Impor Garam Industri sebagaimana dimaksud dalam Pasal 4 ayat (2) memuat data dan keterangan paling sedikit mengenai: a. Jumlah Garam; b. Jenis Garam dan Pos Tarif/HS; c. Pelabuhan muat; d. Negara asal; e. Pelabuhan tujuan; dan f. Masa berlaku Persetujuan Impor Garam Industri. Pelabuhan tujuan sebagaimana dimaksud dalam Pasal 6 huruf e harus pelabuhan terdekat dengan lokasi pabrik yang dimiliki oleh Importir Garam Industri.",
DOC043,Permendag No. 125 Tahun 2015.txt,,,Pasal 7,,2,Lokasi pabrik sebagaimana dimaksud pada ayat (1) harus sesuai dengan lokasi yang tercantum dalam Izin Usaha Industri atau izin usaha lain yang sejenis. Pengajuan permohonan untuk memperoleh Persetujuan Impor Garam Industri sebagaimana dimaksud dalam Pasal 4 hanya dapat dilayani dengan sistem elektronik melalui http://inatrade.kemendag.go.id.,
DOC043,Permendag No. 125 Tahun 2015.txt,,,Pasal 8,,2,"Dalam hal terjadi keadaan memaksa (force majeure) yang mengakibatkan sistem elektronik melalui http://inatrade.kemendag.go.id tidak berfungsi, pengajuan permohonan sebagaimana dimaksud pada ayat (1) disampaikan secara manual. Importir Garam Industri dilarang memperdagangkan dan/atau memindahtangankan Garam Industri yang telah diimpornya kepada pihak lain. Dalam hal terjadi: a. Gagal panen raya yang berakibat stok Garam Konsumsi tidak dapat memenuhi kebutuhan di dalam negeri; dan/atau b. Ketersediaan Garam Konsumsi tidak dapat memenuhi kebutuhan Garam Konsumsi di dalam negeri, Pemerintah dapat menugaskan Badan Usaha Milik Negara yang bergerak di bidang usaha pergaraman untuk melakukan impor Garam Konsumsi.",
DOC043,Permendag No. 125 Tahun 2015.txt,,,Pasal 10,,2,Gagal panen raya sebagaimana dimaksud pada ayat (1) huruf a dan ketersediaan Garam Konsumsi sebagaimana dimaksud pada ayat (1) huruf b ditetapkan oleh Menteri yang menyelenggarakan urusan pemerintahan di bidang kelautan dan perikanan. Impor Garam Konsumsi sebagaimana dimaksud dalam Pasal 10 hanya dapat dilakukan oleh Badan Usaha Milik Negara yang bergerak di bidang usaha pergaraman setelah mendapat: a. Penugasan dari Menteri yang menyelenggarakan urusan pemerintahan di bidang pembinaan badan usaha milik negara; dan b. Rekomendasi dari kementerian yang menyelenggarakan urusan pemerintahan di bidang kelautan dan perikanan. Badan Usaha Milik Negara yang akan mengimpor Garam Konsumsi sebagaimana dimaksud dalam Pasal 10 ayat (1) harus mendapat Persetujuan Impor Garam Konsumsi dari Menteri.,
