doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC154,bn135-2009.txt,,,Pasal 3,,1,"Barang impor sebagaimana dimaksud dalam Pasal 2 huruf a merupakan barang yang digunakan oleh lembaga kepresidenan, Departemen Pertahanan, Markas Besar Tentara Nasional Indonesia, Markas Besar Kepolisian Negara Republik Indonesia, Badan Intelijen Negara, atau Lembaga Sandi Negara.",
DOC154,bn135-2009.txt,,,Pasal 3,,2,"Barang impor sebagaimana dimaksud pada ayat (1) adalah barang sebagaimana ditetapkan dalam Lampiran I, Lampiran II, Lampiran III, Lampiran IV, dan Lampiran V Peraturan Menteri Keuangan ini.",
DOC154,bn135-2009.txt,,,Pasal 4,,1,"Barang impor sebagaimana dimaksud dalam Pasal 2 huruf b merupakan barang dan bahan yang digunakan oleh industri tertentu yang ditetapkan oleh pemerintah sebagai produsen barang untuk keperluan pertahanan dan keamanan negara, dan untuk menghasilkan barang yang diperuntukkan bagi keperluan pertahanan dan keamanan negara. MENTERI KEUANGAN, SRI MULYANI INDRAWATI 2009, No.135 Dengan Rahmat Tuhan Yang Maha Esa a. Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan (Lembaran Negara Republik Indonesia Tahun 1995 Nomor 75, Tambahan Lembaran Negara Republik Indonesia Nomor 3612); b. Undang-Undang Nomor 17 Tahun 2006 tentang Perubahan Atas Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan (Lembaran Negara Republik Indonesia Tahun 2006 Nomor 93, Tambahan Lembaran Negara Republik Indonesia Nomor 4661); c. Peraturan Pemerintah Nomor 28 Tahun 2008 tentang Perubahan atas Peraturan Pemerintah Nomor 10 Tahun 1995 tentang Kepabeanan; d. Peraturan Menteri Keuangan Nomor 182/PMK.04/2006 tentang Tata Cara Pengeluaran Barang dari Tempat Penimbunan Sementara. Menetapkan: PERATURAN MENTERI KEUANGAN TENTANG TATA CARA IMPOR BARANG TERTENTU YANG DIBEBASKAN DARI BEA MASUK.",
DOC154,bn135-2009.txt,,,Pasal 1,,1,Barang impor yang dimaksud dalam peraturan ini adalah barang yang dibebaskan dari bea masuk berdasarkan ketentuan perundang-undangan yang berlaku.,
DOC154,bn135-2009.txt,,,Pasal 1,,2,Barang sebagaimana dimaksud pada ayat (1) dapat berupa barang dan bahan sebagaimana ditetapkan dalam Lampiran VI Peraturan Menteri Keuangan ini.,
DOC154,bn135-2009.txt,,,Pasal 2,,1,Barang sebagaimana dimaksud dalam Pasal 1 ayat (1) diimpor oleh lembaga/badan yang meliputi: a. lembaga kepresidenan; b. Departemen Pertahanan; c. Markas Besar Tentara Nasional Indonesia; d. Markas Besar Kepolisian Negara Republik Indonesia; e. Badan Intelijen Negara; atau f. Lembaga Sandi Negara.,
DOC154,bn135-2009.txt,,,Pasal 2,,2,"Impor barang sebagaimana dimaksud dalam Pasal 1 ayat (1) dapat dilaksanakan oleh pihak ketiga, berdasarkan perjanjian kerjasama dengan lembaga kepresidenan, Departemen Pertahanan, Markas Besar Tentara Nasional Indonesia, Markas Besar Kepolisian Negara Republik Indonesia, Badan Intelijen Negara, atau Lembaga Sandi Negara.",
DOC154,bn135-2009.txt,,,Pasal 2,,3,"Barang sebagaimana dimaksud dalam Pasal 1 ayat (1) huruf b, diimpor oleh industri tertentu yang ditetapkan oleh Pemerintah sebagai produsen barang untuk keperluan pertahanan dan keamanan negara, berdasarkan perjanjian kerjasama atau Kontrak Jual Beli dengan Departemen Pertahanan, Tentara Nasional Indonesia, dan/atau Kepolisian Negara Republik Indonesia.",
DOC154,bn135-2009.txt,,,Pasal 3,,1,"Untuk mendapatkan pembebasan bea masuk atas impor barang sebagaimana dimaksud dalam Pasal 1 ayat (1), lembaga/badan sebagaimana dimaksud dalam Pasal 2 ayat (1) dan pihak ketiga sebagaimana dimaksud ayat (2), harus mengajukan surat permohonan kepada Kepala Kantor Pabean tempat pemasukan barang sesuai dengan format sebagaimana ditetapkan dalam Lampiran VII, Lampiran VIII, Lampiran IX, Lampiran X, Lampiran XI, Lampiran XII Peraturan Menteri Keuangan ini. Tanggal Penetapan: [Tanggal] Nama Pejabat: [Nama Pejabat] Berita Negara: [Berita Negara jika ada] Dengan Rahmat Tuhan Yang Maha Esa a. Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan (Lembaran Negara Republik Indonesia Tahun 1995 Nomor 75, Tambahan Lembaran Negara Republik Indonesia Nomor 3612); b. Undang-Undang Nomor 17 Tahun 2006 tentang Perubahan atas Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan (Lembaran Negara Republik Indonesia Tahun 2006 Nomor 93, Tambahan Lembaran Negara Republik Indonesia Nomor 4661); c. Peraturan Pemerintah Nomor 10 Tahun 2012 tentang Pembebasan Bea Masuk atas Impor Barang Tertentu (Lembaran Negara Republik Indonesia Tahun 2012 Nomor 21, Tambahan Lembaran Negara Republik Indonesia Nomor 5280); d. Peraturan Menteri Keuangan Nomor 29/PMK.04/2008 tentang Pembebasan Bea Masuk atas Impor Persenjataan, Amunisi, Perlengkapan Militer dan Kepolisian, Termasuk Suku Cadang, serta Barang dan Bahan yang Dipergunakan untuk Menghasilkan Barang yang Dipergunakan bagi Keperluan Pertahanan dan Keamanan Negara; Menetapkan: PERATURAN MENTERI KEUANGAN TENTANG PEMBEBASAN BEA MASUK ATAS IMPOR BARANG TERTENTU.",
DOC154,bn135-2009.txt,,,Pasal 1,,1,Dalam Peraturan Menteri ini yang dimaksud dengan: a. Pembebasan Bea Masuk adalah penghapusan kewajiban pembayaran Bea Masuk atas barang yang diimpor; b. Barang tertentu adalah barang yang ditetapkan oleh Menteri Keuangan yang dapat diberikan pembebasan Bea Masuk.,
DOC154,bn135-2009.txt,,,Pasal 2,,1,Pembebasan Bea Masuk dapat diberikan atas barang tertentu yang diimpor oleh: a. Lembaga/Badan yang ditunjuk oleh Menteri; b. Pihak ketiga yang ditunjuk oleh Menteri.,
DOC154,bn135-2009.txt,,,Pasal 2,,2,Permohonan pembebasan Bea Masuk sebagaimana dimaksud pada ayat (1) diajukan kepada Menteri melalui Direktur Jenderal.,
DOC154,bn135-2009.txt,,,Pasal 2,,3,"Permohonan sebagaimana dimaksud pada ayat (2) harus dilengkapi dengan dokumen pelengkap pabean yang dipersyaratkan seperti invoice, bill of lading/airway bill, serta packing list; dan surat kontrak kerja atas pengadaan barang yang menyebutkan secara tegas bahwa harga dalam surat kontrak kerja tidak meliputi pembayaran Bea Masuk, apabila diimpor oleh pihak ketiga.",
DOC154,bn135-2009.txt,,,Pasal 2,,4,Surat permohonan sebagaimana dimaksud pada ayat (1) ditandatangani oleh: a. Sekretaris Kementerian Sekretariat Negara dalam hal barang diimpor oleh Lembaga Kepresidenan; b. Direktur Jenderal Sarana Pertahanan Departemen Pertahanan atau pejabat eselon I yang ditunjuk oleh Menteri Pertahanan dalam hal barang diimpor oleh Departemen Pertahanan; c. Asisten Logistik atau Wakil Asisten Logistik Panglima Tentara Nasional Indonesia dalam hal barang diimpor oleh Tentara Nasional Indonesia; d. Deputi Kepala Kepolisian Negara Republik Indonesia Bidang Logistik dalam hal barang diimpor oleh Kepolisian Negara Republik Indonesia; e. Sekretaris Utama atau pejabat eselon I yang ditunjuk oleh Kepala Badan Intelijen Negara dalam hal barang diimpor oleh Badan Intelijen Negara; f. Sekretaris Utama Lembaga Sandi Negara dalam hal barang diimpor oleh Lembaga Sandi Negara.,
DOC154,bn135-2009.txt,,,Pasal 2,,5,"Surat permohonan harus mencantumkan uraian barang dan nomor daftar barang sebagaimana ditetapkan dalam Lampiran I, Lampiran II, Lampiran III, Lampiran IV, dan Lampiran V Peraturan Menteri Keuangan ini.",
DOC154,bn135-2009.txt,,,Pasal 2,,6,"Atas permohonan yang telah memenuhi persyaratan sebagaimana dimaksud pada ayat (1), ayat (2), dan ayat (3), Kepala Kantor Pabean atas nama Menteri memberikan persetujuan/endorsement pada surat permohonan sebagaimana dimaksud pada ayat (1).",
DOC154,bn135-2009.txt,,,Pasal 2,,7,"Dalam hal atas impor barang yang diberikan pembebasan Bea Masuk sebagaimana dimaksud pada ayat (6) juga diberikan fasilitas pajak dalam rangka impor sesuai dengan peraturan perundang-undangan di bidang perpajakan, persetujuan/endorsement dilakukan pada surat permohonan sebagaimana dimaksud pada ayat (1), sepanjang tidak diatur lain berdasarkan peraturan perundang-undangan di bidang perpajakan.",
DOC154,bn135-2009.txt,,,Pasal 2,,8,"Dalam hal atas impor barang yang diberikan pembebasan Bea Masuk sebagaimana dimaksud pada ayat (6) juga diberikan fasilitas pajak dalam rangka impor sesuai dengan peraturan perundang-undangan di bidang perpajakan, surat kontrak kerja atas pengadaan barang sebagaimana dimaksud pada Pasal 6 ayat (1) huruf b harus menyebutkan secara tegas bahwa harga dalam surat kontrak kerja tidak meliputi pembayaran pajak dalam rangka impor. Dalam hal impor barang sebagaimana dimaksud dalam Pasal 2 huruf a tidak termasuk dalam lampiran sebagaimana dimaksud dalam Pasal 3 ayat (2), lembaga/badan sebagaimana dimaksud dalam Pasal 5 ayat (1) dan pihak ketiga sebagaimana dimaksud ayat (2) mengajukan permohonan pembebasan Bea Masuk kepada Menteri melalui Direktur Jenderal.",
