doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC104,bn1142-2015.txt,,,Pasal 2,,1,Pembebasan bea masuk dan/atau cukai atas impor barang perwakilan negara asing beserta para pejabatnya yang bertugas di Indonesia diberikan berdasarkan permohonan yang diajukan oleh Kepala Perwakilan Negara Asing.,
DOC104,bn1142-2015.txt,,,Pasal 2,,2,Permohonan sebagaimana dimaksud pada ayat (1) harus diajukan secara tertulis kepada Direktur Jenderal atau Pejabat Bea dan Cukai yang ditunjuk setelah mendapatkan persetujuan terlebih dahulu dari Menteri Luar Negeri.,
DOC104,bn1142-2015.txt,,,Pasal 3,,1,Permohonan pembebasan bea masuk dan/atau cukai sebagaimana dimaksud dalam Pasal 2 ayat (1) diajukan dalam jangka waktu paling lama 2 (dua) bulan terhitung sejak tanggal diterbitkan persetujuan dari Menteri Luar Negeri.,
DOC104,bn1142-2015.txt,,,Pasal 3,,2,"Dalam hal permohonan diajukan melebihi jangka waktu sebagaimana dimaksud pada ayat (1), permohonan tersebut ditolak.",
DOC104,bn1142-2015.txt,,,Pasal 4,,1,Direktur Jenderal atau Pejabat Bea dan Cukai yang ditunjuk atas nama Menteri menerbitkan surat mengenai izin pemindahtanganan kepada penerima fasilitas lainnya atau izin pemindahtanganan dengan melunasi bea masuk dan/atau pajak yang terutang.,
DOC104,bn1142-2015.txt,,,Pasal 4,,2,Surat mengenai izin pemindahtanganan sebagaimana dimaksud pada ayat (1) harus menggunakan contoh format yang tercantum dalam Lampiran IV dan Lampiran VI yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini. Jangka waktu surat mengenai izin pemindahtanganan dengan melunasi bea masuk dan/atau pajak yang terutang berlaku selama 60 (enam puluh) hari terhitung sejak tanggal diterbitkan.,
DOC104,bn1142-2015.txt,,,Pasal 6,,1,Kepala Perwakilan Negara Asing dapat mengajukan pembatalan terhadap surat mengenai izin pemindahtanganan dengan melunasi bea masuk dan/atau pajak yang terutang.,
DOC104,bn1142-2015.txt,,,Pasal 6,,2,Pengajuan pembatalan sebagaimana dimaksud pada ayat (1) diajukan paling lambat pada hari ke 30 (tiga puluh) sejak diterbitkan surat mengenai izin pemindahtanganan.,
DOC104,bn1142-2015.txt,,,Pasal 7,,1,"Dalam hal tidak terdapat pembatalan, penerima fasilitas atau orang yang menguasai Kendaraan Bermotor dapat mengajukan permohonan penerbitan Surat Penetapan Pembayaran Bea Masuk, Cukai, Dan/Atau Pajak (SPPBMCP).",
DOC104,bn1142-2015.txt,,,Pasal 7,,2,"Surat Penetapan Pembayaran Bea Masuk, Cukai, Dan/Atau Pajak (SPPBMCP) menjadi dokumen dasar pelunasan bea masuk dan/atau pajak terutang.",
DOC104,bn1142-2015.txt,,,Pasal 8,,1,"Atas pemindahtanganan Kendaraan Bermotor, bea masuk dan pajak yang terutang harus dilunasi sesuai peraturan perundang-undangan di bidang kepabeanan dan perpajakan.",
DOC104,bn1142-2015.txt,,,Pasal 8,,2,Pengecualian terhadap ketentuan sebagaimana dimaksud pada ayat (1) dapat diberikan dalam hal pemindahtanganan kepada Perwakilan Negara Asing atau Badan Internasional.,
DOC104,bn1142-2015.txt,,,Pasal 9,,1,Pembebasan bea masuk kepada Pemerintah Pusat/Pemerintah Daerah/Lembaga/Badan diberikan dalam hal diperuntukkan untuk kepentingan umum atau pengembangan ilmu pengetahuan/penelitian.,
DOC104,bn1142-2015.txt,,,Pasal 9,,2,"Atas pemindahtanganan Kendaraan Bermotor, berlaku ketentuan sebagai berikut: a. Bea masuk yang terutang atas impor Kendaraan Bermotor harus dilunasi dengan tarif pembebanan pada saat impor. b. Pajak dalam rangka impor berlaku ketentuan sebagai berikut:",
