doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC047,Permendag No. 45 Tahun 2015.txt,,,Pasal 3,,1,Ban sebagaimana dimaksud dalam Pasal 2 hanya dapat diimpor oleh perusahaan yang telah mendapat pengakuan sebagai IP-Ban dan perusahaan yang telah mendapat penetapan sebagai IT-Ban dari Menteri.,
DOC047,Permendag No. 45 Tahun 2015.txt,,,Pasal 3,,2,Menteri melimpahkan kewenangan penerbitan pengakuan sebagai IP-Ban dan penetapan sebagai IT-Ban sebagaimana dimaksud pada ayat (1) kepada Direktur Jenderal.,
DOC047,Permendag No. 45 Tahun 2015.txt,,,Pasal 25,,1,Perusahaan yang melakukan impor Ban tidak sesuai dengan ketentuan dalam Peraturan Menteri ini dikenakan sanksi sesuai dengan ketentuan peraturan perundang-undangan.,
DOC047,Permendag No. 45 Tahun 2015.txt,,,Pasal 25,,2,Ban yang diimpor tidak sesuai dengan ketentuan dalam Peraturan Menteri ini wajib diekspor kembali oleh importir.,
DOC047,Permendag No. 45 Tahun 2015.txt,,,Pasal 25,,3,"Biaya atas pelaksanaan ekspor kembali sebagaimana dimaksud pada ayat (2) ditanggung oleh importir. Ketentuan dalam Peraturan Menteri ini tidak berlaku terhadap impor Ban yang merupakan: a. barang untuk keperluan penelitian dan pengembangan teknologi; b. barang untuk keperluan pameran; c. barang untuk keperluan olahraga otomotif; d. barang contoh yang tidak untuk diperdagangkan; e. barang dengan spesifikasi khusus untuk keperluan pemerintah; dan f. barang ekspor yang ditolak oleh pembeli luar negeri kemudian diimpor kembali dengan jumlah paling banyak sama dengan jumlah pada saat diekspor. Pelaksanaan impor Ban selain tunduk pada ketentuan Peraturan Menteri ini juga tunduk pada ketentuan peraturan perundang-undangan lain mengenai Ban. Untuk kepentingan pengawasan pelaksanaan Peraturan Menteri ini, Direktur Jenderal bersama dengan Direktur Jenderal Industri Kimia, Tekstil dan Aneka Kementerian Perindustrian dapat membentuk Tim Evaluasi Pelaksanaan Impor Ban. Pengecualian dari ketentuan yang diatur dalam Peraturan Menteri ini ditetapkan oleh Menteri dengan mempertimbangkan usulan dari instansi terkait. Laporan Surveyor (LS) yang telah diterbitkan berdasarkan Peraturan Menteri Perdagangan Nomor 40/M-DAG/PER/12/2011 tentang Verifikasi atau Penelusuran Teknis Impor Ban dinyatakan tetap berlaku sampai dengan diselesaikannya kewajiban pabean (customs clearance) pelaksanaan impor Ban oleh importir. Pada saat Peraturan Menteri ini mulai berlaku, Peraturan Menteri Perdagangan Nomor 40/M-DAG/PER/12/2011 tentang Verifikasi atau Penelusuran Teknis Impor Ban dicabut dan dinyatakan tidak berlaku. Peraturan Menteri ini mulai berlaku 3 (tiga) bulan sejak tanggal diundangkan. Agar setiap orang mengetahuinya, memerintahkan pengundangan Peraturan Menteri ini dengan penempatannya dalam Berita Negara Republik Indonesia. MENTERI PERDAGANGAN REPUBLIK INDONESIA, Ttd. RACHMAT GOBEL Salinan sesuai dengan aslinya Sekretariat Jenderal Kementerian Perdagangan LAMPIRAN PERATURAN MENTERI PERDAGANGAN REPUBLIK INDONESIA NOMOR 45/M-DAG/PER/6/2015 TENTANG KETENTUAN IMPOR BAN DAFTAR BAN YANG DIBATASI IMPORNYA - Dari jenis yang digunakan untuk bus dan truk. - Dari jenis yang digunakan untuk kendaraan dan mesin pertanian atau kehutanan. - Dari jenis yang digunakan untuk traktor yang digunakan untuk pertanian atau kehutanan dari pos 87.01 atau mesin pertanian atau kehutanan dari pos 84.29 atau 84.30. - Dari jenis yang digunakan untuk kendaraan dan mesin konstruksi atau industri serta memiliki ukuran pelek tidak melebihi 61 cm. - Dari jenis yang digunakan untuk kendaraan bermotor (termasuk station wagon dan mobil balap), bus atau truk. - Cocok dipasang pada ban dengan lebar tidak melebihi 450 mm. - Cocok dipasang pada ban dengan lebar melebihi 450 mm. - Roda dan bagian serta aksesorinya: Roda dengan ban terpasang. Dengan Rahmat Tuhan Yang Maha Esa Peraturan Menteri Perdagangan R.I. Nomor 45/M-DAG/PER/6/2015 a. Undang-Undang Nomor 7 Tahun 2014 tentang Perdagangan; b. Peraturan Pemerintah Nomor 2 Tahun 2017 tentang Penyelenggaraan Perdagangan; c. Peraturan Menteri Perdagangan Nomor 20 Tahun 2018 tentang Ketentuan Umum di Bidang Perdagangan; d. Peraturan Menteri Perdagangan Nomor 31 Tahun 2018 tentang Ketentuan Impor Barang. Menetapkan: Peraturan Menteri Perdagangan tentang Pengakuan dan Penetapan sebagai Importir Ban. Dalam Peraturan ini yang dimaksud dengan:",
DOC047,Permendag No. 45 Tahun 2015.txt,,,Pasal 2,,1,"Perusahaan yang ingin memperoleh pengakuan sebagai IP-Ban sebagaimana dimaksud dalam Pasal 1 ayat (1) harus mengajukan permohonan tertulis kepada Direktur Jenderal, dengan melampirkan dokumen: a. Fotokopi akta pendirian perusahaan beserta perubahannya; b. Fotokopi Izin Usaha Industri (IUI) atau izin usaha yang sejenis dari instansi teknis yang berwenang; c. Fotokopi Tanda Daftar Perusahaan (TDP); d. Fotokopi Nomor Pokok Wajib Pajak (NPWP); e. Fotokopi Angka Pengenal Importir Produsen (API-P); f. Fotokopi Surat Keterangan Pencantuman Label dalam Bahasa Indonesia (SKPLBI) Ban, bagi yang dipersyaratkan; g. Fotokopi Sertifikat Produk Penggunaan Tanda Standar Nasional Indonesia (SPPT-SNI) Ban, bagi yang dipersyaratkan; h. Fotokopi Surat Pendaftaran Tipe Ban, bagi yang dipersyaratkan; i. Fotokopi Nomor Pendaftaran Barang (NPB) Ban, bagi yang dipersyaratkan; j. Rencana Impor Barang (RIB) dalam 1 (satu) tahun yang mencakup jenis barang, klasifikasi barang/Pos Tarif/HS 10 (sepuluh) digit, jumlah, negara asal dan pelabuhan muat, serta pelabuhan tujuan; dan k. Rekomendasi impor Ban dari Direktur Jenderal Industri Kimia, Tekstil dan Aneka Kementerian Perindustrian.",
DOC047,Permendag No. 45 Tahun 2015.txt,,,Pasal 2,,2,"Atas permohonan tertulis sebagaimana dimaksud pada ayat (1), Direktur Jenderal menerbitkan pengakuan sebagai IP-Ban paling lama 5 (lima) hari kerja terhitung sejak permohonan diterima secara lengkap dan benar.",
DOC047,Permendag No. 45 Tahun 2015.txt,,,Pasal 2,,3,"Dalam hal permohonan tertulis sebagaimana dimaksud pada ayat (1) tidak lengkap dan benar, Direktur Jenderal menyampaikan pemberitahuan penolakan permohonan paling lama 5 (lima) hari kerja terhitung sejak permohonan diterima. Pengakuan sebagai IP-Ban sebagaimana dimaksud dalam Pasal 2 ayat (2) berlaku selama 1 (satu) tahun terhitung sejak tanggal diterbitkan.",
DOC047,Permendag No. 45 Tahun 2015.txt,,,Pasal 4,,1,"Perusahaan yang ingin memperoleh penetapan sebagai IT-Ban sebagaimana dimaksud dalam Pasal 1 ayat (2) harus mengajukan permohonan tertulis kepada Direktur Jenderal, dengan melampirkan dokumen: a. Fotokopi akta pendirian perusahaan beserta perubahannya; b. Fotokopi Surat Izin Usaha Perdagangan (SIUP) atau izin usaha yang sejenis dari instansi teknis yang berwenang; c. Fotokopi Tanda Daftar Perusahaan (TDP); d. Fotokopi Nomor Pokok Wajib Pajak (NPWP); e. Fotokopi Angka Pengenal Importir Umum (API-U) yang mencantumkan bagian (section) VII dan/atau XVII; f. Bukti kepemilikan gudang/tempat penyimpanan sesuai dengan karakteristik produk; dan g. Bukti kepemilikan alat transportasi sesuai dengan karakteristik produk.",
DOC047,Permendag No. 45 Tahun 2015.txt,,,Pasal 4,,2,"Atas permohonan tertulis sebagaimana dimaksud pada ayat (1), Direktur Jenderal menerbitkan penetapan sebagai IT-Ban paling lama 5 (lima) hari kerja terhitung sejak permohonan diterima secara lengkap dan benar.",
