doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 4,,1,"Untuk memperoleh penetapan sebagai IT-TPT Batik dan Motif Batik sebagaimana dimaksud dalam Pasal 3, perusahaan harus mengajukan permohonan secara elektronik kepada Direktur Jenderal dengan melampirkan: a. Izin Usaha Industri/Tanda Daftar Industri, Surat Izin Usaha Perdagangan, atau izin usaha lain yang sejenis dari instansi yang berwenang; b. Angka Pengenal Importir (API); c. Nomor Pokok Wajib Pajak (NPWP); dan d. Nomor Identitas Kepabeanan (NIK).",
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 4,,2,"Atas permohonan sebagaimana dimaksud pada ayat (1), Direktur Jenderal menerbitkan penetapan sebagai IT-TPT Batik dan Motif Batik paling lama 5 (lima) hari kerja terhitung sejak permohonan diterima secara lengkap dan benar.",
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 4,,3,"Dalam hal permohonan sebagaimana dimaksud pada ayat (1) tidak lengkap dan benar, Direktur Jenderal menyampaikan pemberitahuan penolakan permohonan paling lama 5 (lima) hari kerja terhitung sejak permohonan diterima.",
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 4,,4,Direktur Jenderal mendelegasikan kewenangan pemberitahuan penolakan permohonan penetapan sebagai IT-TPT Batik dan Motif Batik sebagaimana dimaksud pada ayat (3) kepada Direktur.,
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 5,,1,Penetapan sebagai IT-TPT Batik dan Motif Batik sebagaimana dimaksud dalam Pasal 4 ayat (2) berlaku selama 2 (dua) tahun terhitung sejak tanggal diterbitkan.,
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 6,,1,IT-TPT Batik dan Motif Batik wajib melaporkan setiap perubahan yang terkait dengan dokumen sebagaimana dimaksud dalam Pasal 4 ayat (1) huruf a sampai dengan huruf d dan mengajukan permohonan perubahan penetapan sebagai IT-TPT Batik dan Motif Batik.,
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 6,,2,"Untuk memperoleh perubahan penetapan sebagai IT-TPT Batik dan Motif Batik sebagaimana dimaksud pada ayat (1), IT-TPT Batik dan Motif Batik harus mengajukan permohonan secara elektronik kepada Direktur Jenderal dengan melampirkan: a. dokumen yang mengalami perubahan sebagaimana dimaksud pada ayat (1); dan b. asli penetapan sebagai IT-TPT Batik dan Motif Batik.",
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 6,,3,"Atas permohonan sebagaimana dimaksud pada ayat (2), Direktur Jenderal menerbitkan perubahan penetapan sebagai IT-TPT Batik dan Motif Batik paling lama 5 (lima) hari kerja terhitung sejak permohonan diterima secara lengkap dan benar.",
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 7,,1,IT-TPT Batik dan Motif Batik sebagaimana dimaksud dalam Pasal 4 yang akan mengimpor TPT Batik dan TPT Motif Batik wajib mendapatkan Persetujuan Impor dari Menteri.,
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 7,,2,Menteri mendelegasikan kewenangan penerbitan Persetujuan Impor sebagaimana dimaksud pada ayat (1) kepada Direktur Jenderal.,
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 8,,1,"Untuk mendapatkan Persetujuan Impor sebagaimana dimaksud dalam Pasal 7, IT-TPT Batik dan Motif Batik harus mengajukan permohonan secara elektronik kepada Direktur Jenderal dengan melampirkan: a. penetapan sebagai IT-TPT Batik dan Motif Batik; b. Rekomendasi dari kementerian yang menyelenggarakan urusan pemerintahan di bidang perindustrian; dan c. Rekomendasi dari kementerian yang menyelenggarakan urusan pemerintahan di bidang koperasi dan usaha kecil dan menengah.",
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 8,,2,"Rekomendasi sebagaimana dimaksud pada ayat (1) huruf b dan huruf c paling sedikit memuat keterangan mengenai Pos Tarif/HS, jenis, volume TPT Batik dan TPT Motif Batik, pelabuhan tujuan impor, dan masa berlaku.",
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 8,,3,"Atas permohonan sebagaimana dimaksud pada ayat (1), Direktur Jenderal menerbitkan Persetujuan Impor paling lama 5 (lima) hari kerja terhitung sejak permohonan diterima secara lengkap dan benar.",
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 8,,4,"Dalam hal permohonan sebagaimana dimaksud pada ayat (1) tidak lengkap dan benar, Direktur Jenderal menyampaikan pemberitahuan penolakan permohonan paling lama 5 (lima) hari kerja terhitung sejak permohonan diterima.",
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 8,,5,Direktur Jenderal mendelegasikan kewenangan pemberitahuan penolakan permohonan Persetujuan Impor sebagaimana dimaksud pada ayat (3) kepada Direktur. Persetujuan Impor sebagaimana dimaksud dalam Pasal 8 ayat (3) berlaku paling lama 1 (satu) tahun terhitung sejak tanggal diterbitkan.,
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 10,,1,"IT-TPT Batik dan Motif Batik dapat mengajukan permohonan perubahan Persetujuan Impor dalam hal terdapat perubahan mengenai Pos Tarif/HS, jenis, volume TPT Batik dan TPT Motif Batik, dan/atau pelabuhan tujuan impor.",
DOC048,Permendag No. 53 Tahun 2015.txt,,,Pasal 10,,2,"Untuk memperoleh perubahan Persetujuan Impor sebagaimana dimaksud pada ayat (1), IT-TPT Batik dan Motif Batik harus mengajukan permohonan secara elektronik kepada Direktur Jenderal dengan melampirkan: a. penetapan sebagai IT-TPT Batik dan Motif Batik; b. Persetujuan Impor; c. Rekomendasi dari kementerian yang menyelenggarakan urusan pemerintahan di bidang perindustrian; dan d. Rekomendasi dari kementerian yang menyelenggarakan urusan pemerintahan di bidang koperasi dan usaha kecil dan menengah.",
