doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC215,bn1717-2019.txt,,,Pasal 1,,1,"Pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor sebagaimana dimaksud pada ayat (1), diberikan kepada Kontraktor berupa badan usaha atau bentuk usaha tetap yang mengikat Kontrak Kerja Sama dengan: a. satuan kerja yang bertugas melaksanakan pengelolaan kegiatan usaha hulu minyak dan gas bumi; atau b. perusahaan milik negara yang bergerak di bidang energi minyak dan gas bumi.",
DOC215,bn1717-2019.txt,,,Pasal 1,,2,Pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor sebagaimana dimaksud pada ayat (1) diberikan dengan ketentuan sebagai berikut: a. barang tersebut belum dapat diproduksi di dalam negeri; b. barang tersebut sudah diproduksi di dalam negeri namun belum memenuhi spesifikasi yang dibutuhkan; atau c. barang tersebut sudah diproduksi di dalam negeri namun jumlahnya belum mencukupi kebutuhan industri.,
DOC215,bn1717-2019.txt,,,Pasal 1,,3,"Pelaksanaan impor barang yang mendapatkan pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor sebagaimana dimaksud pada ayat (1), dapat dilakukan oleh: a. Kontraktor; atau b. Penyedia Barang (Vendor). Bagian Kedua Tata Cara Pengajuan Permohonan untuk Mendapatkan Pembebasan Bea Masuk dan Tidak Dipungut Pajak Dalam Rangka Impor",
DOC215,bn1717-2019.txt,,,Pasal 3,,1,"Untuk mendapatkan pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor sebagaimana dimaksud dalam Pasal 2 ayat (1), Kontraktor mengajukan permohonan kepada Menteri melalui Kepala Kantor Wilayah atau Kepala Kantor Pelayanan Utama yang mengawasi Wilayah Kerja.",
DOC215,bn1717-2019.txt,,,Pasal 3,,2,"Permohonan sebagaimana dimaksud pada ayat (1) disampaikan secara elektronik melalui Sistem INSW. Permohonan sebagaimana dimaksud pada ayat (1), harus dilampiri dengan: a. Nomor Pokok Wajib Pajak (NPWP); b. Kontrak Kerja Sama atau Kontrak Bagi Hasil beserta perubahannya; dan c. Rencana Impor Barang (RIB).",
DOC215,bn1717-2019.txt,,,Pasal 3,,3,"Dalam hal permohonan melalui Sistem INSW belum dapat dilaksanakan, permohonan sebagaimana dimaksud pada ayat (1) disampaikan secara elektronik melalui Portal Direktorat Jenderal Bea dan Cukai dengan melampirkan: a. dokumen sebagaimana dimaksud pada ayat (3) huruf a dan huruf b; b. contoh atau spesimen tandatangan pimpinan/manajer atau para pejabat perusahaan yang diberikan wewenang untuk menandatangani Rencana Impor Barang (RIB); dan c. asli Rencana Impor Barang (RIB) yang ditandatangani oleh pimpinan perusahaan yang berwenang atau pejabat yang ditunjuk.",
DOC215,bn1717-2019.txt,,,Pasal 3,,4,"Dokumen sebagaimana dimaksud pada ayat (3) huruf a dan huruf b, serta ayat (4) huruf b, dapat dalam bentuk softcopy berupa hasil pindaian dari dokumen asli dalam media penyimpan data elektronik.",
DOC215,bn1717-2019.txt,,,Pasal 3,,5,"Rencana Impor Barang (RIB) sebagaimana dimaksud pada ayat (3) huruf c dan ayat (4) huruf c, merupakan dokumen yang telah disetujui oleh instansi yang menyelenggarakan urusan pemerintahan di bidang minyak dan gas bumi dengan memperhatikan ketentuan sebagaimana dimaksud dalam Pasal 2 ayat (10).",
DOC215,bn1717-2019.txt,,,Pasal 3,,6,"Pada tahap Eksploitasi, selain melampirkan dokumen sebagaimana dimaksud pada ayat (3) atau ayat (4), permohonan untuk mendapatkan pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor sebagaimana dimaksud pada ayat (1), juga harus disertai: a. surat rekomendasi mengenai pertimbangan keekonomian proyek dari menteri yang menyelenggarakan urusan pemerintahan di bidang minyak dan gas bumi, untuk Kontrak Kerja Sama sebagaimana dimaksud dalam Pasal 2 ayat (1) huruf a sampai dengan huruf d; atau b. surat keterangan yang menyatakan bahwa tahap Eksploitasi belum sampai pada saat dimulainya produksi komersial dari menteri yang menyelenggarakan urusan pemerintahan di bidang minyak dan gas bumi, untuk Kontrak Kerja Sama sebagaimana dimaksud dalam Pasal 2 ayat (1) huruf e.",
DOC215,bn1717-2019.txt,,,Pasal 3,,7,"Surat rekomendasi mengenai pertimbangan keekonomian proyek sebagaimana dimaksud dalam ayat (7) huruf a, paling sedikit memuat informasi mengenai: a. pencapaian Internal Rate of Return (IRR) atas penghitungan keekonomian dalam suatu periode Kontrak Bagi Hasil; dan b. Wilayah Kerja, sebagaimana dimaksud dalam Pasal 2 ayat (7).",
DOC215,bn1717-2019.txt,,,Pasal 3,,8,"Dalam hal Sistem INSW sebagaimana dimaksud pada ayat (2) atau Portal Direktorat Jenderal Bea dan Cukai sebagaimana dimaksud pada ayat (4) tidak dapat dioperasikan atau mengalami gangguan operasional, pengajuan permohonan dilakukan secara manual dan lampiran dokumen sebagaimana dimaksud pada ayat (4) disampaikan dalam bentuk hardcopy dokumen.",
DOC215,bn1717-2019.txt,,,Pasal 3,,9,"Dalam hal proses impor akan dilakukan oleh Penyedia Barang (Vendor), permohonan sebagaimana dimaksud pada ayat (1) harus mencantumkan nama Penyedia Barang (Vendor) yang akan melakukan impor dan melampirkan bukti kontrak pengadaan barang antara Kontraktor dengan Penyedia Barang (Vendor).",
DOC215,bn1717-2019.txt,,,Pasal 3,,10,"Dalam hal dokumen lampiran sebagaimana dimaksud pada ayat (3), ayat (4) atau ayat (7) telah tersedia dalam Sistem INSW atau Portal Direktorat Jenderal Bea dan Cukai, Kontraktor tidak perlu menyampaikan kembali dokumen lampiran tersebut kepada Kepala Kantor Wilayah atau Kepala Kantor Pelayanan Utama yang mengawasi Wilayah Kerja.",
DOC215,bn1717-2019.txt,,,Pasal 3,,11,Permohonan sebagaimana dimaksud pada ayat (1) disampaikan dengan menggunakan contoh format yang tercantum dalam Lampiran huruf A yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini. Kepala Kantor Wilayah atau Kepala Kantor Pelayanan Utama yang mengawasi Wilayah Kerja atas nama Menteri memberikan persetujuan atau penolakan atas permohonan sebagaimana dimaksud dalam Pasal 3 ayat (1) dalam jangka waktu paling lama 5 (lima) jam kerja terhitung sejak permohonan diterima secara lengkap dan sesuai.,
DOC215,bn1717-2019.txt,,,Pasal 4,,1,"Dalam hal terdapat ketidaksesuaian dokumen atau data sebagaimana dimaksud dalam Pasal 3 ayat (3), Pasal 3 ayat (4), Pasal 3 ayat (7), dan/atau Pasal 3 ayat (9), Kepala Bidang pada Kantor Wilayah atau Kantor Pelayanan Utama yang melaksanakan tugas dan fungsi di bidang fasilitas kepabeanan atas nama Kepala Kantor Wilayah atau Kepala Kantor Pelayanan Utama yang mengawasi Wilayah Kerja menerbitkan Surat Pengembalian Dokumen dengan menyebutkan alasan pengembalian.",
DOC215,bn1717-2019.txt,,,Pasal 4,,2,"Dalam hal permohonan sebagaimana dimaksud dalam Pasal 3 ayat (1) disetujui, Kepala Kantor Wilayah atau Kepala Kantor Pelayanan Utama yang mengawasi Wilayah Kerja atas nama Menteri menerbitkan Keputusan Menteri Keuangan mengenai pemberian pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor atas impor barang untuk kegiatan usaha hulu minyak dan gas bumi.",
DOC215,bn1717-2019.txt,,,Pasal 4,,3,"Dalam hal permohonan sebagaimana dimaksud dalam Pasal 3 ayat (1) ditolak, Kepala Kantor Wilayah atau Kepala Kantor Pelayanan Utama yang mengawasi Wilayah Kerja atas nama Menteri menerbitkan Surat Pemberitahuan Penolakan dengan menyebutkan alasan penolakan.",
DOC215,bn1717-2019.txt,,,Pasal 4,,4,"Dalam hal tempat pemasukan barang impor keperluan Kontraktor terdiri atas lebih dari 1 (satu) tempat pemasukan, Kepala Kantor Wilayah atau Kepala Kantor Pelayanan Utama yang menerbitkan Keputusan Menteri Keuangan sebagaimana dimaksud pada ayat (3), menyampaikan salinan Keputusan Menteri Keuangan dimaksud kepada: a. Kepala Kantor Wilayah atau Kepala Kantor Pelayanan Utama; dan b. Kepala Kantor Pabean, tempat pemasukan.",
DOC215,bn1717-2019.txt,,,Pasal 4,,5,"Dalam hal Sistem INSW atau Portal Direktorat Jenderal Bea dan Cukai tidak dapat dioperasikan atau mengalami gangguan operasional, persetujuan atau penolakan atas permohonan sebagaimana dimaksud dalam Pasal 3 ayat (1) diberikan dalam jangka waktu paling lama 3 (tiga) hari kerja terhitung sejak permohonan diterima secara lengkap dan sesuai.",
DOC215,bn1717-2019.txt,,,Pasal 4,,6,"Surat Pengembalian Dokumen sebagaimana dimaksud pada ayat (2), Keputusan Menteri Keuangan mengenai pemberian pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor atas impor barang untuk kegiatan usaha hulu minyak dan gas bumi sebagaimana dimaksud pada ayat (3) dan Surat Pemberitahuan Penolakan sebagaimana dimaksud pada ayat (4), menggunakan contoh format yang tercantum dalam Lampiran huruf B, Lampiran huruf C, dan Lampiran huruf D yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini. Bagian Ketiga Jangka Waktu",
DOC215,bn1717-2019.txt,,,Pasal 5,,1,Keputusan Menteri Keuangan sebagaimana dimaksud dalam Pasal 4 ayat (3) berlaku untuk jangka waktu paling lama 12 (dua belas) bulan terhitung sejak tanggal ditetapkan.,
DOC215,bn1717-2019.txt,,,Pasal 5,,2,"Dalam hal masa berlaku Kontrak Kerja Sama berupa Kontrak Bagi Hasil kurang dari 12 (dua belas) bulan, Keputusan Menteri Keuangan sebagaimana dimaksud dalam Pasal 4 ayat (3) berlaku sampai dengan akhir masa kontrak.",
DOC215,bn1717-2019.txt,,,Pasal 5,,3,"Dalam hal keekonomian proyek sudah mencapai tingkat pengembalian investasi sebagaimana dimaksud pada Pasal 3 ayat (8), Keputusan Menteri Keuangan sebagaimana dimaksud dalam Pasal 4 ayat (3) berlaku sampai dengan tanggal rekomendasi pencabutan pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor tahap Eksploitasi dari menteri yang menyelenggarakan urusan pemerintahan di bidang minyak dan gas bumi.",
DOC215,bn1717-2019.txt,,,Pasal 5,,4,"Dalam hal saat dimulainya produksi komersial Kontrak Bagi Hasil Gross Split kurang dari 12 (dua belas) bulan, Keputusan Menteri Keuangan sebagaimana dimaksud dalam Pasal 4 ayat (3) berlaku sampai dengan ditetapkannya saat mulai produksi komersial. Pemasukan Barang Impor",
DOC215,bn1717-2019.txt,BAB III,,Pasal 6,,1,"Pemasukan barang impor untuk kegiatan usaha hulu minyak dan gas bumi yang mendapatkan pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor sebagaimana dimaksud dalam Pasal 2 ayat (1) dapat dilakukan melalui: a. kawasan pabean di pelabuhan pemasukan yang telah ditunjuk; b. Pusat Logistik Berikat, Kawasan Berikat, atau Gudang Berikat; atau c. kawasan lain yang ditetapkan dalam peraturan perundang-undangan.",
DOC215,bn1717-2019.txt,BAB III,,Pasal 6,,2,"Tata laksana pemasukan dan pengeluaran barang impor melalui Pusat Logistik Berikat, Kawasan Berikat, atau Gudang Berikat sebagaimana dimaksud pada ayat (1) huruf b dan kawasan lain sebagaimana dimaksud pada ayat (1) huruf c, dilaksanakan sesuai dengan ketentuan peraturan perundang-undangan mengenai Pusat Logistik Berikat, Kawasan Berikat, dan Gudang Berikat, serta kawasan lain yang ditetapkan dalam peraturan perundang-undangan.",
DOC215,bn1717-2019.txt,BAB III,,Pasal 7,,1,Kontraktor atau Penyedia Barang (Vendor) harus mencantumkan kode fasilitas pertambangan pada saat mengajukan pemberitahuan pabean impor atas impor barang sebagaimana dimaksud dalam Pasal 2 ayat (1).,
DOC215,bn1717-2019.txt,BAB III,,Pasal 7,,2,"Pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor sebagaimana dimaksud dalam Pasal 2 ayat (1), diberikan dalam hal uraian dan satuan barang serta Kantor Pabean yang membawahi pelabuhan pemasukan pada pemberitahuan pabean impor sesuai dengan uraian dan satuan barang serta Kantor Pabean yang membawahi pelabuhan pemasukan yang tercantum dalam Keputusan Menteri Keuangan sebagaimana dimaksud dalam Pasal 4 ayat (3).",
DOC215,bn1717-2019.txt,BAB III,,Pasal 7,,3,Terhadap impor barang yang mendapatkan pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor sebagaimana dimaksud dalam Pasal 2 ayat (1) dilakukan pemotongan kuota secara elektronik.,
DOC215,bn1717-2019.txt,BAB III,,Pasal 7,,4,"Pemotongan kuota sebagaimana dimaksud pada ayat (3), merupakan proses atau kegiatan mengurangkan jumlah atas jenis barang impor yang telah diberikan fasilitas pembebasan bea masuk dengan realisasi impornya di Kantor Pabean tempat pemasukan barang.",
DOC215,bn1717-2019.txt,BAB III,,Pasal 7,,5,"Dalam hal pemotongan kuota tidak dapat dilakukan secara elektronik, pejabat bea dan cukai melakukan penelitian dan pemotongan kuota secara manual.",
DOC215,bn1717-2019.txt,BAB III,,Pasal 8,,1,"Dalam hal terdapat: a. perbedaan uraian dan satuan barang antara yang diimpor dengan Keputusan Menteri Keuangan sebagaimana dimaksud dalam Pasal 4 ayat (3); b. perbedaan Kantor Pabean yang membawahi pelabuhan pemasukan antara pemberitahuan pabean impor dengan Keputusan Menteri Keuangan sebagaimana dimaksud dalam Pasal 4 ayat (3); dan/atau c. selisih lebih antara jumlah keseluruhan barang yang diimpor dengan Keputusan Menteri Keuangan sebagaimana dimaksud dalam Pasal 4 ayat (3), atas perbedaan uraian dan satuan barang, perbedaan Kantor Pabean yang membawahi pelabuhan pemasukan, serta selisih lebih tersebut tidak berlaku pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor sebagaimana dimaksud dalam Pasal 2 ayat (1).",
DOC215,bn1717-2019.txt,BAB III,,Pasal 8,,2,Pembebasan bea masuk dan tidak dipungut pajak dalam rangka impor yang telah diberikan sebagaimana dimaksud dalam Pasal 2 ayat (1) tidak berlaku dalam hal barang tersebut tidak diperuntukkan dalam rangka Operasi Perminyakan sebagaimana dimaksud dalam Pasal 2 ayat (2).,
